mcc_overall,mcc_AKS,mcc_ARCHDAM,mcc_B2K,mcc_CHE,mcc_CMD,mcc_GAK,mcc_KAL,mcc_KATMOJPRZ,mcc_KIEG,mcc_KLU,mcc_KUD,mcc_LUMICE,mcc_LUX_A,mcc_MKW,mcc_MOR,mcc_OST,mcc_OTW,mcc_PIO,mcc_PRZ,mcc_PUS,mcc_SL2,mcc_SLU,mcc_SRK,mcc_STG1,mcc_SZC,mcc_TER_L,mcc_TOR,mcc_WLU,mcc_Z04O,mcc_ZOZLO,method,fold,tag
0.8634988973170237,0.5757081791189399,0.8745041135760058,0.9274493059607211,0.3416062834136141,0.19582896572252453,0.7264078138690372,0.9373899456155382,0.9175918599862978,0.4341764444382163,0.7887414323711117,0.9510796704527024,0.9450988437035704,0.8603147772508681,0.8139076951290461,0.9485041490926234,0.842993447691247,0.8362545131337511,0.446539319058423,0.7852615030551072,0.8720518594651131,0.5264005994418071,0.8656457449046152,0.8484550534662273,0.8805428720165763,0.887797966253654,0.7129598905366706,0.9273104926766483,0.9042200430087397,0.9154000832491116,0.7781228534762621,raw,1,remove_high_freq_artifacts
0.8681045116242251,0.5393642278127107,0.8701667633573131,0.9470139301584881,0.407671369514555,0.25118889486045887,0.7740687680402231,0.9155969661932132,0.9181774117968432,0.17236992060002718,0.8024308353691557,0.8951427858198958,0.942710528709069,0.8591198303287381,0.7655654798028056,0.9745873924169034,0.8702636032208424,0.7922922123664901,0.5193666530448214,0.8237638964012872,0.9375852057611245,0.47020405614655125,0.9033823352847241,0.8927109307801984,0.8922238848952286,0.887362183381683,0.6929357757815636,0.9382571649883811,0.9301334811288745,0.931193014280663,0.8025486694326152,raw,2,remove_high_freq_artifacts
0.8708877440153058,0.5703813055548974,0.8744122450547948,0.9423415684470446,0.34251255104856715,0.26480918157033034,0.6606321824294179,0.8885237189527858,0.9164115883047836,0.31881616946422664,0.8738605558910885,0.965063891610904,0.9348469504228906,0.8635721664543314,0.6948877517261323,0.9255578401667686,0.8587005341284398,0.8126091472577026,0.606290352905619,0.8524135119940237,0.8607897658247531,0.49896268186701453,0.8005263039133412,0.8637253793861455,0.9356028441637398,0.8927663246080262,0.6923476965380891,0.9550223029464637,0.8891841508871025,0.9283313207308902,0.8392311493429877,raw,3,remove_high_freq_artifacts
0.8646509558784079,0.5142549150818394,0.8565235388615672,0.9356265908443446,0.5934725126322966,0.07547715252409842,0.7565263439687602,0.9504548400483049,0.9303714783123714,0.12184927658044756,0.8135809198543537,0.8780161425249912,0.9442451859726985,0.8352038117143498,0.7944899290037165,0.9745873750299727,0.8643933984856801,0.8274193901347093,0.5193664834228404,0.823682785994066,0.8910746560945064,0.49896248618841105,0.8941186325248929,0.866027608346404,0.9226996218090965,0.889825658762882,0.6465370669329905,0.9369257340303974,0.9028548582331055,0.9193917692360289,0.7408071225244468,raw,4,remove_high_freq_artifacts
0.8655706351659123,0.4254412248595534,0.8779250307003891,0.9547078839188228,0.0,0.20340217084508985,0.7997553323456633,0.9380685500603811,0.9267538410567441,0.3686132203471401,0.8012059818296966,0.9370952855912548,0.9352211797018185,0.8397205223544322,0.8497345475996153,0.9745873750299727,0.8394880812110856,0.8083074580645814,0.6909443483492594,0.7617447569726459,0.7997164068069302,0.37113084478474506,0.8881540124861068,0.8987201910109586,0.9331241139211075,0.8824111917021256,0.6725518172868055,0.9458400957639649,0.8891263469750881,0.9171749684823531,0.7789556785319275,raw,5,remove_high_freq_artifacts
0.8609916041820801,0.5352191665103715,0.8709745062466832,0.8861956954226109,0.39501352930897704,0.18776367095270177,0.7309601600526496,0.943943621235113,0.9137502819256736,0.48247548361196285,0.7815251445733489,0.9147223717476024,0.901672362228767,0.848076039270005,0.8645486773561438,0.9485041490926234,0.8718169002254039,0.8500417668069129,0.39905727002559876,0.8016798960799875,0.9206966227073883,0.4802543884673486,0.8754413537419131,0.8515619343246007,0.9024140992528628,0.8890562478968989,0.7326709971901625,0.9582340384079446,0.8934681024132618,0.8982766676938412,0.7598603089414131,raw,1,strict_both_ends
0.8605835972942045,0.6039706099115865,0.8701667633573131,0.9074438015974577,0.407671369514555,0.23594597126799466,0.722541040552028,0.9034975687945105,0.9122720401872374,0.2400669062485241,0.8067744136166342,0.9015320330552747,0.9296334388995149,0.8363972223172442,0.6940712297616964,0.9745873924169034,0.8737456079234931,0.818739416850792,0.5668953874623195,0.8002141503713418,0.9370820456299254,0.5205961507248797,0.8982921632501313,0.8927109307801984,0.9033392116035928,0.8860198039754823,0.6659315570866357,0.9523087670421017,0.8985862268070011,0.9212280871822218,0.7680495307703468,raw,2,strict_both_ends
0.8637099771270433,0.507609406459528,0.8639006432028394,0.914936929849906,0.0,0.20690368388450317,0.6359950553299302,0.8997767564379742,0.9300910514093669,0.31881616946422664,0.8625463221479596,0.9517357525619571,0.9210380502099484,0.866131584650531,0.8023435215083401,0.9510100750134581,0.8406169854998291,0.820799988176797,0.5123123452450873,0.8490960540762799,0.8746758352122553,0.533665760523565,0.8383441923122533,0.8716693031586774,0.9330436448772776,0.8876077998539779,0.6298986433917905,0.9510788070158361,0.8778575829527825,0.9093768046851078,0.812412846223367,raw,3,strict_both_ends
0.85938312163478,0.5142549150818394,0.8565715475407244,0.8984416527056467,0.4844769958561615,0.10977154700158111,0.7592850589633309,0.9633540514665981,0.9346144332046454,0.1498458876938599,0.8135809198543537,0.8902780548058044,0.9283061659532768,0.8383342983067013,0.7813741928218311,0.9745873750299727,0.8816953845781997,0.8215211425554052,0.6875980953637068,0.8261792134983258,0.9074798162674234,0.47020382965431756,0.9254541483511589,0.8111324001337175,0.9217405443453011,0.883299986043222,0.6497065106471892,0.9308554768831352,0.8987412941177705,0.8901271241458261,0.7339031001684665,raw,4,strict_both_ends
0.8616047028777151,0.4745805720296386,0.8712535283593025,0.9256028126472936,0.24217008507721918,0.20690310137335535,0.7997553323456633,0.9575742652335426,0.916291565219319,0.2127788744156486,0.8080137821826903,0.9362279675991462,0.8964281259144333,0.849404244500256,0.8395924019729604,1.0,0.8374976689591159,0.8435729392461677,0.5522097317403664,0.776849588991508,0.7997164068069302,0.49617412606439637,0.9045759616278789,0.8593884001884915,0.9242617005168291,0.8799186445916093,0.7125652361189808,0.94266366833322,0.8937516913113391,0.895589249380809,0.7244020059916086,raw,5,strict_both_ends
0.8534626797128442,0.5465951527415842,0.8730348518402455,0.8803425624434361,0.2156420215625299,0.13027801609569023,0.6686780896263774,0.9123144861638288,0.913216907911192,0.42567810490846153,0.8215421155108132,0.9647764671245866,0.9253740679933133,0.8318527007149454,0.8007708821327806,0.9485041490926234,0.7829683638493532,0.8286283979406651,0.446539319058423,0.7957534720169619,0.9040206286969055,0.47020405614655125,0.8848992364938699,0.8050107814882721,0.892257056570216,0.887469973790661,0.6813932008753217,0.9309720815995767,0.9006483164733943,0.9009664835429423,0.7784695132453967,raw,1,clinical_range
0.8552676209541112,0.5703813055548974,0.8691195526067554,0.9168844353630072,0.4707826734185614,0.2708927177493356,0.7609920744028909,0.9123144861638288,0.9159667787870753,-0.0008845685913894489,0.7949625057853816,0.8951427858198958,0.9139348222188277,0.8377959919639661,0.7460285531441982,0.9485041490926234,0.7783537766725818,0.8157467472890848,0.4673834359169979,0.7896370835948017,0.9206966227073883,0.47020405614655125,0.8982921632501313,0.8553573695495632,0.9166182213995095,0.8770067252390473,0.6825252364399499,0.9274144124152439,0.9034647498448484,0.90153571426661,0.7664299351517875,raw,2,clinical_range
0.8568218256496606,0.5700052646204832,0.8559068094687302,0.914475312111184,0.41952998103392014,0.15571196017705438,0.6960303581130337,0.8816371889750991,0.9189505802314388,0.3469076031588199,0.8584265803571115,0.935917655716849,0.9036192652646662,0.8474440788505715,0.7485090154232282,0.9510100750134581,0.7963480742481219,0.8089589837058374,0.5193666530448214,0.833012066844457,0.8720518594651131,0.533665760523565,0.8425323745455607,0.8216754119058733,0.9514748736622525,0.877964237351828,0.6574356673071399,0.9582340384079446,0.8724512165466344,0.8933280218106969,0.8313671702383786,raw,3,clinical_range
0.8593658178653768,0.5406589036881343,0.8644268672577963,0.9030694545360531,0.5417127688805765,0.11559421048333562,0.777899812475562,0.9504548400483049,0.9333994160600414,0.32086948998978715,0.8312991028082528,0.9058386785183234,0.9222362742811305,0.8083326748185076,0.8052945000851016,0.9758078807917975,0.8147456711865406,0.8222596848525788,0.6482125981492681,0.8272053242170141,0.8926092378061901,0.5205959331562706,0.8875107831831622,0.8224582362532872,0.9398460732701344,0.8794005662964449,0.6799475283307208,0.9466923955417176,0.8956087502566495,0.8960192602000192,0.738485715732176,raw,4,clinical_range
0.862445813912022,0.4716984539623494,0.8735116461204903,0.925392147977508,0.4195298766252408,0.3161795002795216,0.8083270246543309,0.9388734794476097,0.9236463781250304,0.1498458876938599,0.8397716839193696,0.9144417648758235,0.8950267204933361,0.8273153996661816,0.8156385040307651,0.9230994841359991,0.7916908212560386,0.8377610265190287,0.6482125981492681,0.8083245514524288,0.8366375197019597,0.5674355304322535,0.8891913025531206,0.8333257359085483,0.9124059373223676,0.8817396954934674,0.695458183831177,0.94266366833322,0.9039858751122174,0.9072979808781244,0.7406908396088969,raw,5,clinical_range
