accuracy,precision,recall,f1-score,auc,mcc,hospital,method,n_calib,n_test,pca_var,n_features
0.7568306010928961,0.640728476821192,0.88558352402746,0.7435158501440923,0.8892427741062187,0.5483314240853512,OST,raw,30,1098,none,2850
0.7303030303030303,0.6294871794871795,0.758887171561051,0.6881569726699369,0.8236357388422062,0.46034927549462845,OTW,raw,30,1650,none,2850
0.4816326530612245,0.9395973154362416,0.4831751509922347,0.6381766381766382,0.48369806782231284,-0.02813258336373526,PIO,raw,30,1225,none,2850
0.75,0.6942148760330579,0.8110344827586207,0.7480916030534351,0.8410694070892377,0.5089232657806424,PRZ,raw,30,1584,none,2850
0.7651933701657458,0.7854251012145749,0.8584070796460177,0.8202959830866807,0.847149921915669,0.4875535689524558,PUS,raw,30,362,none,2850
0.6928571428571428,0.7341772151898734,0.725,0.7295597484276729,0.7781250000000001,0.37426000862616654,SL2,raw,30,140,none,2850
0.7672219720846466,0.8699524940617577,0.8309699376063528,0.8500145053669858,0.7872758076621083,0.3333759049372055,SLU,raw,30,2221,none,2850
0.7835051546391752,0.7032967032967034,0.7150837988826816,0.7091412742382271,0.85525979479315,0.5367934670629787,SRK,raw,30,485,none,2850
0.5889449440666813,0.942288049029622,0.5116472545757071,0.6631919482386772,0.7751092821280144,0.322892138395818,STG1,raw,30,4559,none,2850
0.6692499043245312,0.5653164145111437,0.8157276995305164,0.6678197367156722,0.7945275821596244,0.3835862332355192,SZC,raw,30,10452,none,2850
0.6363636363636364,0.48316831683168315,0.7113702623906706,0.5754716981132075,0.7254022827943277,0.29315073616472276,TER_L,raw,30,990,none,2850
0.46236559139784944,0.2914285714285714,0.9807692307692307,0.44933920704845814,0.8882777541018538,0.2837411335961597,TOR,raw,30,930,none,2850
0.6082138200782269,0.8966500356379188,0.5434125269978402,0.6767079074771383,0.7380006252886223,0.30308038232974005,WLU,raw,30,3068,none,2850
0.6702127659574468,0.7576875768757687,0.662009672219237,0.7066246056782335,0.7352796123491612,0.33796741002729924,Z04O,raw,30,3102,none,2850
0.8158123370981755,0.8351351351351352,0.8728813559322034,0.8535911602209945,0.9069677723788754,0.6067498656229049,ZOZLO,raw,30,1151,none,2850
0.7859399684044234,0.9204665959703076,0.8157894736842105,0.8649725959143,0.8280354351224595,0.37339065767942947,AKS,raw,30,1266,all,2850
0.7375122428991185,0.5,0.6417910447761194,0.5620915032679739,0.7794917620837821,0.38479705961717997,ARCHDAM,raw,30,3063,all,2850
0.7163613392293114,0.4372331340734415,0.681757656458056,0.5327783558792925,0.7715840576953296,0.360266851645119,B2K,raw,30,3166,all,2850
0.44879518072289154,0.9689922480620154,0.41118421052631576,0.5773672055427251,0.7537006578947367,0.15298097270682193,CHE,raw,30,664,all,2850
0.7793427230046949,0.7701149425287356,0.475177304964539,0.5877192982456141,0.8544232922732363,0.47274782071234095,CMD,raw,30,426,all,2850
0.5777126099706745,0.9564300773014758,0.5552835577315381,0.7026329375322664,0.7172862472695886,0.2004152772015381,GAK,raw,30,2728,all,2850
0.5828970331588132,0.4371584699453552,0.8290155440414507,0.5724508050089445,0.7523179710935369,0.2822869803263882,KAL,raw,30,573,all,2850
0.6118598382749326,0.3684210526315789,0.8235294117647058,0.509090909090909,0.780323960737684,0.31671478686199067,KATMOJPRZ,raw,30,3339,all,2850
0.7707317073170732,0.7954545454545454,0.84,0.8171206225680934,0.8330000000000001,0.5119029949259887,KIEG,raw,30,205,all,2850
0.6771099744245525,0.7868852459016393,0.5932584269662922,0.6764894298526586,0.7401827092988364,0.38130112315368936,KLU,raw,30,1564,all,2850
0.6893819334389857,0.673469387755102,0.6644295302013423,0.668918918918919,0.7783824092548924,0.3764372458418428,KUD,raw,30,631,all,2850
0.628175519630485,0.4708029197080292,0.8896551724137931,0.6157517899761337,0.8361111111111111,0.378093749107128,LUMICE,raw,30,433,all,2850
0.7353951890034365,0.7602739726027398,0.6039173014145811,0.6731352334748333,0.8089400666898958,0.46426244629874164,LUX_A,raw,30,2037,all,2850
0.7157057654075547,0.7230320699708455,0.8378378378378378,0.7762128325508607,0.8183183183183184,0.4003587415746876,MKW,raw,30,503,all,2850
0.7575757575757576,0.8177339901477833,0.8601036269430051,0.8383838383838383,0.760125519959133,0.356586545814403,MOR,raw,30,264,all,2850
0.7577413479052824,0.6461538461538462,0.8649885583524027,0.7397260273972602,0.8767590884070664,0.5413866329556168,OST,raw,30,1098,all,2850
0.7684848484848484,0.7060653188180405,0.7017001545595054,0.703875968992248,0.836863443672075,0.5138358761353619,OTW,raw,30,1650,all,2850
0.4595918367346939,0.9429590017825312,0.45642795513373596,0.6151162790697674,0.4775145763066384,-0.012878947821740079,PIO,raw,30,1225,all,2850
0.7152777777777778,0.654627539503386,0.8,0.7200496585971446,0.812311027257035,0.4453287575947771,PRZ,raw,30,1584,all,2850
0.7596685082872928,0.8008658008658008,0.8185840707964602,0.8096280087527352,0.8238222280062468,0.4841040600769439,PUS,raw,30,362,all,2850
0.6785714285714286,0.7058823529411765,0.75,0.7272727272727273,0.7827083333333333,0.33776026473659926,SL2,raw,30,140,all,2850
0.7807294011706438,0.8560267857142857,0.8701077708451503,0.8630098452883262,0.778812167628125,0.3144133812517184,SLU,raw,30,2221,all,2850
0.7649484536082474,0.6993865030674846,0.6368715083798883,0.6666666666666666,0.8190382298170664,0.487021127700017,SRK,raw,30,485,all,2850
0.6064926518973459,0.9237605238540693,0.5476982806433721,0.6876740947075209,0.7666440274719935,0.3069071038945907,STG1,raw,30,4559,all,2850
0.6310753922694221,0.5300774270399047,0.8356807511737089,0.6486880466472303,0.7751920545668498,0.3342465073193474,SZC,raw,30,10452,all,2850
0.6333333333333333,0.4781659388646288,0.6384839650145773,0.5468164794007491,0.6797869512123683,0.25680469172197107,TER_L,raw,30,990,all,2850
0.5021505376344086,0.3071104387291982,0.9759615384615384,0.4672036823935558,0.8615624334114639,0.3139475948859429,TOR,raw,30,930,all,2850
0.6153846153846154,0.8868438991138378,0.561987041036717,0.6879957694341619,0.720283158223836,0.29423757486388724,WLU,raw,30,3068,all,2850
0.6344294003868471,0.775587566338135,0.5497044599677593,0.6433962264150943,0.7046626089358696,0.3083774710178709,Z04O,raw,30,3102,all,2850
0.8088618592528236,0.8333333333333334,0.8615819209039548,0.8472222222222222,0.8937202688398314,0.5927779479827391,ZOZLO,raw,30,1151,all,2850
0.7977883096366508,0.927061310782241,0.8242481203007519,0.872636815920398,0.8399231370505471,0.40669685571181896,AKS,raw,30,1266,0.99,630
0.7456741756447927,0.5122669283611384,0.6492537313432836,0.5726823916620954,0.7805042956972552,0.4008332348076214,ARCHDAM,raw,30,3063,0.99,693
0.7030953885028427,0.42196531791907516,0.6804260985352862,0.5208970438328236,0.7709913352245314,0.341848049500489,B2K,raw,30,3166,0.99,630
0.4457831325301205,0.9615384615384616,0.41118421052631576,0.576036866359447,0.7185737781954887,0.1324347700837633,CHE,raw,30,664,0.99,630
0.7793427230046949,0.7582417582417582,0.48936170212765956,0.5948275862068966,0.8626104267761603,0.47322089855192095,CMD,raw,30,426,0.99,633
0.6088709677419355,0.9528795811518325,0.5940432476540187,0.7318421713998492,0.7311345696960057,0.20330862271867547,GAK,raw,30,2728,0.99,632
0.5933682373472949,0.44565217391304346,0.8497409326424871,0.5846702317290553,0.7672075265884919,0.3085130565800092,KAL,raw,30,573,0.99,633
0.6307277628032345,0.38186968838526913,0.8259803921568627,0.5222781867493219,0.7907573849991839,0.33879615446326783,KATMOJPRZ,raw,30,3339,0.99,640
0.7560975609756098,0.7819548872180451,0.832,0.8062015503875969,0.8385,0.4797815331469858,KIEG,raw,30,205,0.99,633
0.6790281329923273,0.782798833819242,0.6033707865168539,0.6814720812182741,0.7435118194245325,0.3815248375728043,KLU,raw,30,1564,0.99,633
0.6957210776545166,0.6743421052631579,0.6879194630872483,0.6810631229235881,0.7757119535643026,0.3902801509361577,KUD,raw,30,631,0.99,631
0.674364896073903,0.5078125,0.896551724137931,0.6483790523690773,0.8544061302681992,0.4406920865837368,LUMICE,raw,30,433,0.99,634
0.7466863033873343,0.7842031029619182,0.6050054406964092,0.683046683046683,0.8164684721862645,0.48904088273260143,LUX_A,raw,30,2037,0.99,632
0.731610337972167,0.7374631268436578,0.8445945945945946,0.7874015748031497,0.8323051312181746,0.43529481326174385,MKW,raw,30,503,0.99,632
0.7613636363636364,0.8571428571428571,0.8082901554404145,0.832,0.7769831423775816,0.42362230596473477,MOR,raw,30,264,0.99,633
0.76775956284153,0.656896551724138,0.8718535469107551,0.7492625368731564,0.8829766978124124,0.5596833481473524,OST,raw,30,1098,0.99,631
0.7593939393939394,0.6822157434402333,0.723338485316847,0.7021755438859715,0.8409716753911373,0.50123849821363,OTW,raw,30,1650,0.99,633
0.4473469387755102,0.9350180505415162,0.4469370146678171,0.6047869235259778,0.47761915967265406,-0.044690072744224776,PIO,raw,30,1225,0.99,630
0.7127525252525253,0.6527149321266968,0.7958620689655173,0.7172156619018024,0.8103167275500782,0.4398758021041056,PRZ,raw,30,1584,0.99,629
0.7569060773480663,0.7827868852459017,0.8451327433628318,0.8127659574468085,0.8209266007287872,0.47055067267204437,PUS,raw,30,362,0.99,633
0.7214285714285714,0.759493670886076,0.75,0.7547169811320755,0.7902083333333334,0.4324782321902369,SL2,raw,30,140,0.99,633
0.7766771724448447,0.8655510675129833,0.8508224617129893,0.8581235697940504,0.7790895828121478,0.3342632301735443,SLU,raw,30,2221,0.99,627
0.7711340206185567,0.7023809523809523,0.659217877094972,0.6801152737752162,0.8313798517544819,0.5028359077324638,SRK,raw,30,485,0.99,633
0.6124150032901953,0.9343410486537553,0.5485302273987798,0.69124585007863,0.7770632948816215,0.3283074636274743,STG1,raw,30,4559,0.99,634
0.6464791427477995,0.5439688715953307,0.8204225352112676,0.6541881141787552,0.7808023907874466,0.35059989751855547,SZC,raw,30,10452,0.99,592
0.6343434343434343,0.48041237113402063,0.6793002915451894,0.5628019323671497,0.6927915789853145,0.2758649439817711,TER_L,raw,30,990,0.99,637
0.5043010752688172,0.3086232980332829,0.9807692307692307,0.46950517836593786,0.8793349137012572,0.31963882063238414,TOR,raw,30,930,0.99,633
0.613102998696219,0.8841961852861036,0.5606911447084233,0.6862278614855934,0.7243590074547024,0.28853653795688566,WLU,raw,30,3068,0.99,625
0.6586073500967118,0.7816011235955056,0.5980655561526061,0.6776255707762557,0.7284365756931909,0.3415972970955695,Z04O,raw,30,3102,0.99,627
0.8105994787141616,0.8257978723404256,0.8771186440677966,0.8506849315068493,0.8892342911071149,0.5944342378003036,ZOZLO,raw,30,1151,0.99,632
0.7859399684044234,0.9222577209797657,0.8139097744360902,0.8647029455816275,0.8414399240675947,0.3786004223135944,AKS,raw,30,1266,0.95,242
0.7593862226575253,0.5353748680042238,0.6305970149253731,0.579097658480868,0.7874108871314082,0.414916817592338,ARCHDAM,raw,30,3063,0.95,285
0.6813013265950727,0.40344311377245506,0.7177097203728362,0.5165309056061332,0.7675287332555902,0.3339129476355575,B2K,raw,30,3166,0.95,242
0.4789156626506024,0.9645390070921985,0.4473684210526316,0.6112359550561798,0.728500939849624,0.15111722595875987,CHE,raw,30,664,0.95,242
0.7793427230046949,0.7640449438202247,0.48226950354609927,0.591304347826087,0.8585541868856538,0.47293860146031236,CMD,raw,30,426,0.95,244
0.5674486803519062,0.9555555555555556,0.543859649122807,0.6931877275091004,0.7168959254824157,0.19337665123609082,GAK,raw,30,2728,0.95,243
0.6160558464223386,0.46153846153846156,0.8393782383419689,0.5955882352941176,0.7666757567493863,0.3318019850200855,KAL,raw,30,573,0.95,244
0.6361185983827493,0.3843478260869565,0.8125,0.5218417945690673,0.7890111950448035,0.3367205404937084,KATMOJPRZ,raw,30,3339,0.95,249
0.7658536585365854,0.7938931297709924,0.832,0.8125,0.8391,0.5022440358935829,KIEG,raw,30,205,0.95,244
0.6758312020460358,0.7787481804949054,0.601123595505618,0.6785034876347495,0.7442903344113626,0.37478081455430945,KLU,raw,30,1564,0.95,244
0.7194928684627575,0.6996699669966997,0.7114093959731543,0.7054908485856906,0.7845798818953181,0.4378053590203733,KUD,raw,30,631,0.95,243
0.6859122401847575,0.5179282868525896,0.896551724137931,0.6565656565656566,0.8510775862068966,0.4555028973356694,LUMICE,raw,30,433,0.95,244
0.7334315169366715,0.7526881720430108,0.6093579978237215,0.6734816596512327,0.8052561604450664,0.45965988816934944,LUX_A,raw,30,2037,0.95,244
0.7256461232604374,0.7323529411764705,0.8412162162162162,0.7830188679245284,0.8343615354484919,0.4222740370878499,MKW,raw,30,503,0.95,243
0.7386363636363636,0.8369565217391305,0.7979274611398963,0.8169761273209549,0.7691016565715536,0.36219231069722785,MOR,raw,30,264,0.95,244
0.75591985428051,0.6464471403812825,0.8535469107551488,0.7357001972386588,0.8746680883620614,0.5341587011861011,OST,raw,30,1098,0.95,243
0.76,0.6770098730606487,0.7418856259659969,0.7079646017699115,0.8407451524868979,0.5065062482312928,OTW,raw,30,1650,0.95,244
0.4595918367346939,0.9398230088495575,0.45815358067299394,0.6160092807424594,0.48108348367192194,-0.025815266443851563,PIO,raw,30,1225,0.95,242
0.7146464646464646,0.6552901023890785,0.7944827586206896,0.7182044887780549,0.815626831520212,0.44284344135686204,PRZ,raw,30,1584,0.95,241
0.7790055248618785,0.8067226890756303,0.8495575221238938,0.8275862068965517,0.8344937532535137,0.5218179631778815,PUS,raw,30,362,0.95,244
0.7285714285714285,0.7692307692307693,0.75,0.759493670886076,0.796875,0.44832193324804614,SL2,raw,30,140,0.95,244
0.769923457901846,0.8568985176738882,0.8525241066364152,0.854705715098095,0.7691781822865452,0.3023134808275494,SLU,raw,30,2221,0.95,240
0.7731958762886598,0.7065868263473054,0.659217877094972,0.6820809248554913,0.8322014094278307,0.5068644457256501,SRK,raw,30,485,0.95,244
0.5970607589383636,0.9325183374083129,0.528840820854132,0.6749247920721996,0.7716261052611976,0.31397911629970676,STG1,raw,30,4559,0.95,244
0.647627248373517,0.5455694203127468,0.8107981220657277,0.6522519120007554,0.7796829696958669,0.34807084260532295,SZC,raw,30,10452,0.95,219
0.6282828282828283,0.47401247401247404,0.6647230320699709,0.5533980582524272,0.6873076455134935,0.2605689765472863,TER_L,raw,30,990,0.95,246
0.4967741935483871,0.30538922155688625,0.9807692307692307,0.4657534246575342,0.8764183358193054,0.31319826108894,TOR,raw,30,930,0.95,244
0.5977835723598436,0.8819787985865725,0.5390928725701943,0.6691689008042896,0.7186373297307531,0.27393444694311453,WLU,raw,30,3068,0.95,239
0.6615087040618955,0.7821851078636047,0.6039763567974208,0.6816252274105519,0.725640733647658,0.3455974450655285,Z04O,raw,30,3102,0.95,238
0.8079930495221547,0.8225165562913908,0.8771186440677966,0.8489405331510594,0.8909527999897973,0.5885589003792269,ZOZLO,raw,30,1151,0.95,243
0.8056872037914692,0.9225206611570248,0.8392857142857143,0.8789370078740157,0.8369035211791855,0.40396638554107084,AKS,raw,30,1266,0.9,131
0.7580803134182175,0.5351170568561873,0.5970149253731343,0.564373897707231,0.7793194276514726,0.3987497102047242,ARCHDAM,raw,30,3063,0.9,159
0.6683512318382817,0.39298496778811737,0.7310252996005326,0.5111731843575419,0.7732497456807073,0.3254395809576825,B2K,raw,30,3166,0.9,131
0.5120481927710844,0.9701986754966887,0.4819078947368421,0.643956043956044,0.7309093045112782,0.17924825715269507,CHE,raw,30,664,0.9,131
0.7652582159624414,0.7469879518072289,0.4397163120567376,0.5535714285714286,0.8430508896354362,0.43487561448954865,CMD,raw,30,426,0.9,132
0.5410557184750733,0.9593869731800766,0.510811913504692,0.6666666666666666,0.7245580158102418,0.1931711691083201,GAK,raw,30,2728,0.9,131
0.5951134380453752,0.44715447154471544,0.8549222797927462,0.5871886120996441,0.7636487592037088,0.31396322902515367,KAL,raw,30,573,0.9,132
0.6358191075172207,0.3847926267281106,0.8186274509803921,0.5235109717868338,0.7928212406643196,0.3400266179020081,KATMOJPRZ,raw,30,3339,0.9,135
0.7609756097560976,0.7753623188405797,0.856,0.8136882129277566,0.8314,0.48722846256660796,KIEG,raw,30,205,0.9,132
0.6726342710997443,0.7872340425531915,0.5820224719101124,0.6692506459948321,0.7361100923548829,0.3754708688099765,KLU,raw,30,1564,0.9,133
0.6862123613312203,0.6453488372093024,0.7449664429530202,0.6915887850467289,0.7805389281899349,0.3795690357744321,KUD,raw,30,631,0.9,132
0.6535796766743649,0.4907749077490775,0.9172413793103448,0.6394230769230769,0.8474377394636016,0.4272541374528259,LUMICE,raw,30,433,0.9,133
0.7403043691703486,0.7620967741935484,0.6169749727965179,0.6819001803968732,0.8032550742523665,0.4740023823166429,LUX_A,raw,30,2037,0.9,132
0.7276341948310139,0.7359050445103857,0.8378378378378378,0.7835703001579779,0.8184652043347695,0.42687526387172214,MKW,raw,30,503,0.9,132
0.7272727272727273,0.8167539267015707,0.8082901554404145,0.8125,0.7486681748522221,0.3126067301491592,MOR,raw,30,264,0.9,132
0.7459016393442623,0.6338983050847458,0.8558352402745996,0.7283349561830574,0.8712719442492306,0.5193816106822955,OST,raw,30,1098,0.9,132
0.7648484848484849,0.6857962697274032,0.7387944358578052,0.7113095238095238,0.8440412918894014,0.5144205847241272,OTW,raw,30,1650,0.9,132
0.46285714285714286,0.9341421143847487,0.46505608283002586,0.6209677419354839,0.44263602374042404,-0.050071632848466996,PIO,raw,30,1225,0.9,131
0.7266414141414141,0.6725768321513003,0.7848275862068965,0.7243793761935073,0.8246991288988799,0.461776791936003,PRZ,raw,30,1584,0.9,130
