mcc_overall,mcc_H25,mcc_H1,mcc_H27,mcc_H14,mcc_H29,mcc_H4,mcc_H7,mcc_H3,mcc_H12,mcc_H9,mcc_H28,mcc_H17,mcc_H21,mcc_H30,mcc_H5,mcc_H20,mcc_H6,mcc_H2,mcc_H13,mcc_H8,mcc_H22,mcc_H18,mcc_H16,mcc_H15,mcc_H23,mcc_H26,mcc_H10,mcc_H19,mcc_H11,mcc_H24,model,method,fold
0.0236588687029762,-0.001274151487564,0.0381150046969319,-0.0023806180173337,0.0,0.0,0.0,0.014339195951554,0.0107681651219594,-0.0023436746416892,-0.0022449091271382,0.1781173588687344,0.0,0.0896590948312706,-0.0015918793670852,0.0,0.0598990678854247,0.0,0.0,0.0,0.0776936836564755,-0.0014631826845445,0.0257032756250181,0.0,-0.0018766945111263,-0.0025463480958293,-0.0011787331265904,0.0,-0.0046765148276536,0.0,0.0,logreg,combat,1
0.0163021625741058,0.0,0.0285980311054322,-0.0034024320326404,0.0,0.0,-0.0060703006680572,-0.0066750650073227,0.0,0.0,-0.0022554519408793,0.1283453319888169,-0.0019210271330465,0.0896590948312706,-0.0017439486587719,0.0,-0.0035824925392593,0.0,0.0,0.0,0.0332899017614393,-0.0014631826845445,0.0607331814381226,-0.0019272848664756,-0.00323991685238,-0.0016245221321326,0.0,0.0,-0.0060391861258328,0.0,0.0,logreg,combat,2
0.0066468555792178,-0.001274151487564,0.0098888523267808,-0.0038802524354569,0.0,-0.0007739286166317,0.0,-0.0047136619989345,0.0107911429800486,0.0,-0.0027625624902273,0.0235197440147905,0.0,0.0443498869322955,-0.0020140438215505,0.0,-0.0028111707732331,0.0,0.0,0.0,-0.0044987461389531,0.0495845343043937,0.0396320098764643,0.0,0.0,-0.0019897758961,0.0,0.0,-0.0071478303560139,0.0,-0.001274151487564,logreg,combat,3
0.0101139431208301,-0.001274151487564,0.0142999496835376,-0.0031949029686833,0.0,-0.0007739286166317,-0.0035079837416604,-0.0088217963411743,-0.0038414043854323,0.0,-0.0022554519408793,0.0794694320301818,0.0,0.081670055570858,-0.0014237122887619,-0.0031547989156504,-0.0022947892873686,0.0,0.0,0.0,0.0923283480463168,-0.003272767693951,0.0147500062236254,0.0,0.0,-0.0019897758961,-0.0011687797521195,0.0,0.0135212403998405,-0.0031784573461323,-0.001274151487564,logreg,combat,4
0.0137043438663475,0.0,0.0251218114552012,-0.0021291281212671,0.0,-0.0007588417502049,-0.0049614140060314,0.0143704464784672,0.0139594010317412,-0.0023436746416892,-0.0015872702237573,0.0429849578095731,0.0,0.0944936792646078,-0.0022521110126586,-0.0031547989156504,-0.0027737238042256,0.0,0.0,0.0,0.0634662927840869,0.0,0.0119215726863009,0.0,0.0807228865719168,-0.0028146079116303,-0.0016671066556514,0.0,-0.0076677205516379,0.0,-0.0018020588183267,logreg,combat,5
0.0204595600216862,-0.0018020588183267,0.0256884073926297,-0.0026080340534718,0.0,-0.0007588417502049,-0.0060769267494157,-0.0120418602260607,0.0133506250114865,-0.0023436746416892,-0.0015872702237573,0.1912882046670995,-0.0019210271330465,0.0526769003910545,-0.0015918793670852,0.0241260730432281,0.1014227094657599,0.0,-0.0034734526546684,0.0,0.1146613550532102,-0.0014631826845445,0.121841176382377,-0.002725798873178,0.013158075822727,0.0413468676054759,-0.0011787331265904,0.0,-0.0066166007482355,0.0,-0.001274151487564,logreg,neurocombat,1
0.0224863595200164,0.0,0.0383632323920341,-0.0028460313380877,0.0,0.0,-0.0060703006680572,-0.0115685672418482,0.0078062311540816,0.0,-0.0022554519408793,0.1210959372056536,-0.0019210271330465,0.0782047769172051,-0.0018838226472682,0.0304066410055432,0.0390330313241468,0.0,0.0,0.0,-0.0038659308645289,-0.0014631826845445,0.1414940910278916,-0.002725798873178,-0.0081635146147364,-0.0032505221102658,-0.0011787331265904,0.0,0.0431090982298626,0.0,-0.0022072295163833,logreg,neurocombat,2
0.0099199138077969,-0.0018020588183267,0.003637555640097,-0.0037277430872168,0.0,-0.0007739286166317,-0.0070099106039614,-0.0066671349758416,-0.0114484673134548,-0.0023436746416892,-0.0035669934155784,0.1015735050403201,0.0,0.0159165910729113,-0.0023622131366531,0.00920714265284,0.0950794404485336,0.0,-0.0034773013361815,0.0,0.0356431644413841,0.0580958470348368,0.1195482055725075,0.0,0.0595043804436967,0.0515188465696089,0.0,0.0,0.0341452665773036,-0.0022418814061301,-0.0018020588183267,logreg,neurocombat,3
0.0082675604579336,-0.001274151487564,0.0089252440939936,0.0446344607484313,-0.0011886061596898,-0.0007739286166317,-0.0060769267494157,-0.0081667772279199,-0.0032777509251254,0.0,-0.0027625624902273,0.0778778979466629,0.0,0.081670055570858,-0.0018838226472682,-0.0083506093865398,-0.0026501962444466,0.0,-0.0034773013361815,0.0,0.07949640307917,-0.003272767693951,0.0296512067544309,0.0,-0.0083762254970508,-0.0036347454623823,0.0,0.0,0.054075083594885,-0.0031784573461323,-0.0022072295163833,logreg,neurocombat,4
0.0138652739620891,-0.001274151487564,0.0195273784497361,-0.0026080340534718,-0.0016810702906933,-0.0007588417502049,-0.0060769267494157,-0.0019111119274809,0.0037698341151818,-0.0023436746416892,-0.0015872702237573,0.0658408116368151,0.0,0.0783116179256951,-0.0015918793670852,0.0192819862885008,-0.0033346128484567,-0.0023384127379296,-0.0049125759750533,0.0,0.0605087061031229,0.0,0.0827286372838816,0.0,0.0310156395279063,-0.0025691789941307,0.0,0.0,0.0237427561006209,-0.0022473384966944,-0.0018020588183267,logreg,neurocombat,5
0.1715289206736202,-0.001274151487564,0.2374802290770757,-0.0028172123015575,-0.0011787331265904,-0.0007588417502049,0.0155216781015725,0.5836530082786296,0.1069781735995287,-0.0040599786575028,-0.0022449091271382,0.2549609962677988,-0.0033278207742314,0.0552487569183637,-0.0015918793670852,0.0193196840452712,0.1072090062588246,0.0,0.0005365684708806,-0.0047198722217343,0.1314313317071269,-0.0029270305781226,0.067673092972327,-0.0019272848664756,0.0599925581939757,0.0388678132693161,0.0,-0.0036223055078076,0.0701109934057413,-0.0031784573461323,-0.001274151487564,logreg,covbat,1
0.1541374121422949,-0.001274151487564,0.2546075047279116,-0.0030427661758536,-0.0011886061596898,0.0,0.0003281848144196,0.4277006161025192,0.0841081169718063,-0.0052539512214308,0.0694251520060939,0.1148276149495915,0.0433181935601126,0.0745699860195135,-0.0020140438215505,-0.010923334372336,0.0390330313241468,-0.0040508633918505,0.0042845038532062,-0.0047198722217343,-0.0045958537325745,-0.0020694095523504,0.1728383145511256,-0.0043108462905339,0.0325258610828889,-0.0022977694048955,0.0,0.0954206116575593,0.2466338220885338,0.0,-0.0022072295163833,logreg,covbat,2
0.1721886954695091,-0.0031222036972973,0.2377382735935809,-0.0034024320326404,0.0,0.0,0.0340038161466848,0.444400715840299,0.2382054448780454,-0.0046884147918483,0.0238521218189385,0.0826406195224478,0.0,0.0166396561279929,0.062081303921959,-0.0141105314515211,0.0804776575228284,0.0,0.0036213609262176,0.0072124350272705,0.0686736263435277,0.0330018423843865,0.2147550590979801,0.0,0.0670132419517953,0.0764738243571413,-0.0011687797521195,0.1815076908111102,0.2245137152360746,-0.0031707392700088,-0.0018020588183267,logreg,covbat,3
