fold,mcc_overall,fit_secs,mcc_H1,mcc_H2,mcc_H3,mcc_H4,mcc_H5,mcc_H6,mcc_H7,mcc_H8,mcc_H9,mcc_H10,mcc_H11,mcc_H12,mcc_H13,mcc_H14,mcc_H15,mcc_H16,mcc_H17,mcc_H18,mcc_H19,mcc_H20,mcc_H21,mcc_H22,mcc_H23,mcc_H24,mcc_H25,mcc_H26,mcc_H27,mcc_H28,mcc_H29,mcc_H30,condition,group,seed,n_features,model,task
2,0.8381011506461151,95.16,0.8628129000430159,0.8845107088309857,0.8904103314303685,0.9087758574073136,0.8998035487778977,0.7763847291204812,0.842021844566571,0.6271830108989781,0.900049062763422,0.8167384125709716,0.7865594360162245,0.826777922965389,0.8065813117045515,0.4809170806688921,0.7720588922537472,0.8179635841400337,0.7333362350605608,0.6471009967031741,0.9182328914825305,0.4589659790909321,0.9561399813030339,0.8875793116591318,0.5696569459675349,0.7576166832021342,0.8975757386174735,0.07349519973308444,0.9409024198981404,0.9735318643959076,0.32540601924642887,0.5686952295201454,no_pow,pow,42,2584,catboost,site
3,0.841859448680955,102.51,0.8777847002896756,0.8964806050537515,0.9031878487531058,0.9052904293112116,0.8967730260520763,0.7626936394079888,0.8735005077346046,0.4934536612190054,0.8766620859941744,0.812118104329473,0.7857248548929915,0.7712373927887853,0.7954522139354089,0.5247391704526891,0.7718351092424981,0.8028417674909215,0.8067840204938014,0.5736005294295831,0.8667018100825199,0.5386203242537198,0.9460954091916319,0.8814240006949934,0.7405757117430025,0.7416317377472675,0.9278059662321757,0.090832564226009,0.8692468724746979,0.9735318643959076,0.3499181646912835,0.5686952295201454,no_pow,pow,42,2584,catboost,site
4,0.8431052349874547,112.65,0.8704441347467244,0.9032223333001173,0.901520007033991,0.912758772923588,0.9166058529588632,0.7558403216674953,0.8551660201503577,0.5138344512057856,0.8497840375245852,0.8267577931667329,0.7860101944159764,0.8116198794965979,0.8075039390855273,0.5379681326726224,0.7831837043844553,0.7419153735258799,0.7597985369802333,0.6684468585010873,0.9077829724999071,0.5011689096276711,0.930338975287752,0.9177805827369573,0.8262393513603553,0.7437987307401296,0.9004281213550631,0.12737141572891847,0.8936767597443493,0.931922766134977,0.11440104614257485,0.496502894362152,no_pow,pow,42,2584,catboost,site
0,0.8463617047571086,113.13,0.8690090257068211,0.9117910313861308,0.8981267143145085,0.921449626417942,0.9144555056877491,0.7910767991455305,0.8746121975794313,0.647801002884859,0.8333557389299736,0.825800103575638,0.8110694124553153,0.7851383801843351,0.7776477847377435,0.4326078910841388,0.8262406598254214,0.7668603343040359,0.7488728018391219,0.6549556342232394,0.9090535179526962,0.49148496886365106,0.9059237822957161,0.8970552587256823,0.7952990542132224,0.8569052388417565,0.9004281213550631,0.17142694300281183,0.8604886099992664,0.9594956318146153,0.2823494503646361,0.40191478505613815,no_cov,cov,42,2660,catboost,site
1,0.8520306808851,111.74,0.8837407002399501,0.9161201803522819,0.8881543590167335,0.9328561564478777,0.9294350536471899,0.8014055238331915,0.8531974934806731,0.5720045093368947,0.8746424790337811,0.8373236639138915,0.7945794439637022,0.8269853387544812,0.7731161471261686,0.4725659484924429,0.8200001368592631,0.7926175113792068,0.7405333273574891,0.6236330769252661,0.9065001873913123,0.5865839857969636,0.9280918814317969,0.9346177653420862,0.7750435668547453,0.7293410112290941,0.9133671594786108,0.15602113669995557,0.9159561178113816,0.9724494101009028,0.4950466527331673,0.5131859233322443,no_cov,cov,42,2660,catboost,site
2,0.8428895499204863,122.21,0.8673452974249745,0.8951962271981219,0.8930209550830821,0.9181517552801696,0.9005753135232031,0.7902646884530413,0.8430614104138736,0.6271830108989781,0.8949047108905143,0.8488047464872968,0.7916724564851606,0.8162654109326183,0.8075039390855273,0.5403293712123375,0.7839244546973375,0.8054094235074318,0.7539456560653149,0.590618937220861,0.9105325462578009,0.4702432128064277,0.9671657625153713,0.8848868047622983,0.6244696081075298,0.7782940715279892,0.8829283774425974,-0.0023380908684068444,0.9288069399829839,0.9735318643959076,0.3191382583814812,0.5776294403908565,no_cov,cov,42,2660,catboost,site
3,0.8499756682962595,95.02,0.8803233962169543,0.9194851412656712,0.9051353021767381,0.918693117335052,0.9030286516307607,0.7646000965227189,0.8785671731279113,0.5138344512057856,0.8993707443383872,0.8165916876613669,0.8000673061329991,0.7848737044040363,0.7989782272314735,0.5379681326726224,0.79830659077133,0.812410550377121,0.8135880889731787,0.5300504195133433,0.8767326096047267,0.4849131973910351,0.9403452809057224,0.9187557168117715,0.7862141676873684,0.7736016286570008,0.9345876746861622,0.2245349845230684,0.8801471090111208,0.986679226547175,0.3499181646912835,0.5131859233322443,no_cov,cov,42,2660,catboost,site
4,0.8484073499304514,121.51,0.8780693113123811,0.9080118401416211,0.8993642935744726,0.9123326635479263,0.9206133086346567,0.7954813588302849,0.8577558976436996,0.5492614034182538,0.8551965143573254,0.8655713500932435,0.8000673061329991,0.8062823227565685,0.811664103385799,0.5161674046125626,0.7693226433274919,0.7676593887610452,0.7639215441940649,0.6261188063879707,0.916393316601815,0.5465381098066849,0.9312674469003166,0.9058121883126634,0.7637181126145505,0.7685398711246221,0.8941580699259023,0.15602113669995557,0.8692468724746979,0.9594956318146153,0.19963608764392843,0.3842988892150199,no_cov,cov,42,2660,catboost,site
0,0.8039198285992578,27.87,0.8259493382518714,0.8831710630579886,0.8818551629096895,0.8600315269976655,0.8665103904972021,0.7587950822551964,0.8443962718221192,0.5430744949949551,0.7951707091713993,0.7852632496899672,0.7792905672508308,0.7281628641673149,0.7397030176856237,0.3940241052954508,0.7501429068140201,0.6779432302216021,0.6459252206083073,0.5464502194941779,0.8887810439435679,0.43761834599251653,0.8813400145710509,0.8800511279015305,0.6530802163327318,0.8158056992191072,0.8748262429260021,0.12737141572891847,0.8332359700698087,0.9594956318146153,0.2823494503646361,0.3471514769537217,sub_coh,coh,42,190,catboost,site
1,0.8056952576447807,32.23,0.8264401667031551,0.887782836002074,0.8814300859053865,0.8663989754831927,0.8995559492271112,0.7557267932678136,0.8288377022482258,0.5369244422138215,0.8467828566141956,0.7693934565176348,0.7623648602361066,0.7814466710713798,0.7426414916018381,0.4809170806688921,0.7332778985384786,0.6435683313106114,0.6559538401017345,0.527445272729058,0.8669421745928316,0.32717446638492526,0.8948397327276757,0.8763118549315491,0.6844487480441148,0.7416317377472675,0.8305608351458309,0.12737141572891847,0.9051473251799683,0.9445085505405235,0.3453928024080848,0.45128313719698426,sub_coh,coh,42,190,catboost,site
