mcc_overall,mcc_TER_L,mcc_MKW,mcc_ARCHDAM,mcc_SZC,mcc_KUD,mcc_TOR,mcc_KATMOJPRZ,mcc_LUMICE,mcc_KAL,mcc_KLU,mcc_LUX_A,mcc_AKS,mcc_ZOZLO,mcc_STG1,mcc_GAK,mcc_OST,mcc_OTW,mcc_PRZ,mcc_CHE,mcc_CMD,mcc_MOR,mcc_PUS,mcc_SL2,mcc_SRK,mcc_B2K,mcc_KIEG,mcc_PIO,mcc_SLU,mcc_WLU,mcc_Z04O,method,fold_id,pca_var,n_features
0.8341589645197626,0.6210232825695339,0.740587031803659,0.8510216989024787,0.8611388521426521,0.9156130472712415,0.9199484772299715,0.8823700253534694,0.9152292233632786,0.9495421666748292,0.7975583334422772,0.8221191169877845,0.4592560736095171,0.7896447854064353,0.8392869294953295,0.7456187546775754,0.7669746761297823,0.8485067560191447,0.814464560128108,0.41952998103392014,0.13027801609569023,0.9485041490926234,0.8366376888651486,0.13496672983676733,0.6845477708370287,0.9163808092454756,0.3469076031588199,0.45548872153054054,0.8488327233031803,0.7742660092957503,0.8824779783847728,raw,0,0.95,208
0.8402441068239587,0.654897832413431,0.7956372250703927,0.8474634213621923,0.8672391014626124,0.9166633994871836,0.9114106550289307,0.8980313901960072,0.8933441964947157,0.9049366255868733,0.8055629960383737,0.8571462799650056,0.5169821574820901,0.7204769305425955,0.862273186046029,0.7706795389621399,0.741779349144507,0.8153673980355354,0.7835001992936435,0.407671369514555,0.03536094354064398,0.9216933304691839,0.8572770651117633,0.13496672983676733,0.8034925430025401,0.9241784832558633,0.2998615158217205,0.4673834359169979,0.8817029542939006,0.8341270673333011,0.8960202558765307,raw,1,0.95,212
0.844485102729149,0.6569071555521109,0.6908317884377415,0.8629123449166229,0.871915445554012,0.9222368150681965,0.9208556610981636,0.906567504004094,0.9052206427788388,0.8816371889750991,0.8173998394036894,0.8462177903559907,0.5263261177019036,0.8011667173366086,0.9330436448772776,0.6713790769032728,0.7722952671461948,0.8030345680254757,0.7933160565646051,0.2792378459125148,0.2836345474785396,0.9510100750134581,0.8746758352122553,0.5489716103475087,0.7379270389254929,0.9168844353630072,0.36861334496502507,0.5123123452450873,0.8383441923122533,0.7811420862381985,0.8824117325240655,raw,2,0.95,214
0.8414968239836819,0.6695081242302614,0.7922962832521908,0.8485120911381513,0.8665568682669388,0.9045343851239377,0.9153899198044497,0.9015851052492545,0.911221844073088,0.9155967119246559,0.7976010950324222,0.8768943911305442,0.5293929406160234,0.7052481620503883,0.9066880234569554,0.7672847964559512,0.757157421160374,0.7990989400653524,0.7953911246321739,0.24217008507721918,0.0715178260767877,1.0,0.8926092378061901,0.4207624895038501,0.7487566301926002,0.9260478284680393,0.30094309804069563,0.65211417996339,0.8485135297172309,0.73008764189063,0.9041826153102592,raw,3,0.95,203
0.838325362240943,0.6750223255051006,0.8268450738709007,0.8603537031143663,0.8612013272010531,0.90441003416743,0.8961454923299982,0.8940855697320261,0.9016161933426726,0.9266331934381153,0.8121442633476303,0.8213932296579148,0.4441935231902759,0.659125827762503,0.8868508554696395,0.719848138008885,0.718970851071019,0.8003615807958412,0.7765658428402804,-0.0007773586567811039,0.29146931243548607,0.9498110712261477,0.7692545078600309,0.6277390135963903,0.7828084180657116,0.9452383065332858,0.1498458876938599,0.6062902234267954,0.8634870501549554,0.780558024037339,0.9015775709025798,raw,4,0.95,224
0.8198894943112024,0.6607142028409747,0.8112347224746842,0.8360914082289909,0.8497851426368943,0.9290032773525322,0.9060000406478276,0.8764141580496568,0.9051071428571429,0.9314823347831103,0.7887665453475198,0.8152419213894402,0.49188359126389986,0.711612978336933,0.8423317560883036,0.6323441637979407,0.7271833212832326,0.8253875053866908,0.757053260191292,0.36296911505595525,0.03777147972925188,0.9745873924169034,0.8366376888651486,0.3526869820219302,0.6812881935980073,0.9016943058613951,0.3803781876517137,0.39905727002559876,0.8764231179867829,0.7399957646616018,0.8472285760982767,raw,0,0.9,110
0.8262037792233219,0.6248937847039665,0.7027620960982647,0.8443390859299812,0.8499550617227247,0.9296940614872083,0.9029780855681417,0.8919136344245524,0.8821053084915744,0.896728400100435,0.7635907509113196,0.8377783493201542,0.5618716378247498,0.6843946301842146,0.8110250123363867,0.7187050544200594,0.7475569975046087,0.8180031216354025,0.7691508804617972,0.407671369514555,0.0480886721054616,0.9485041490926234,0.8876091267443195,0.13496672983676733,0.7699603264566112,0.9260492651223416,0.26769493019512397,0.5193666530448214,0.8480593108703198,0.7754845946417864,0.8923947533103893,raw,1,0.9,112
0.8267047518137536,0.6507175893221298,0.6409394247008816,0.8369514876679478,0.8574774955383208,0.9166633994871836,0.913973029775464,0.8980238358268142,0.8847301527780251,0.8651268235661483,0.7919492872305905,0.8456241599837038,0.4685638381108979,0.7666009215460888,0.9299719875496852,0.6105753746205677,0.7030392093669308,0.7882985080139205,0.7839006238909108,0.2792378459125148,0.166760413541843,0.9255578401667686,0.8545216307812507,0.5489716103475087,0.7278788325075892,0.9021368863573621,0.24523142791135014,0.5123123452450873,0.8243584482879657,0.7474897623753333,0.8650443961267744,raw,2,0.9,113
0.8276299496761048,0.6390834883274378,0.7472785185998786,0.8436363469908098,0.8571363500674742,0.9042017779160711,0.8882169866745967,0.8916326000016492,0.8964281259144333,0.8953616406599572,0.7799362349277971,0.8468052797100468,0.5515737559335657,0.6516529929378443,0.8892962458773709,0.6530406830202112,0.7162920862875812,0.8030610294673258,0.7815384439766362,0.4195298766252408,0.14802526792637452,0.9758078807917975,0.8759788704509706,0.2483491671187355,0.7348265650701782,0.9071234223407596,0.2127788744156486,0.5668952215444546,0.841065375536995,0.7551067133421013,0.8969131690452371,raw,3,0.9,106
0.8280452465079045,0.6233064783238573,0.8415779480160241,0.844824646351148,0.8491413041500604,0.9196135702123458,0.8871745445926492,0.8853907975965185,0.8928585710659546,0.9241518949833415,0.8043810004460697,0.7963733416800758,0.44957382313833116,0.6510808462054463,0.8984668430135458,0.7133091599257337,0.7233254034188404,0.8209757240338829,0.7335226980362293,0.24217008507721918,0.17793104362947385,1.0,0.7647097886731847,0.533665598947012,0.7708905526601634,0.9313614142565468,0.21195399889195493,0.7248603667512519,0.8380652458538429,0.7760742974408631,0.8982756919496896,raw,4,0.9,121
0.7341078868579991,0.5138158784505662,0.5974062806687288,0.765614319029722,0.7681310970236165,0.6355170232955146,0.8672637359905192,0.8223204204400811,0.8555397207971236,0.8424836847636762,0.6794560317121351,0.6593650122513947,0.35443924487482664,0.5376779513732122,0.7797424283665092,0.5149963874867624,0.5829016905582052,0.7678961493902527,0.6186909868075634,0.32433230920203326,-0.004756062004826154,0.7584270903934074,0.7613622444109903,0.47020405614655125,0.5657373399472231,0.833316308591477,0.31881616946422664,0.15724944746947453,0.7348341038008686,0.7083827573121257,0.819454070810806,raw,0,0.8,43
0.7650234925598829,0.5931942422294605,0.6635213940213572,0.7929605339503795,0.8030301714713537,0.7111498628145149,0.8723147858954535,0.8569465736048707,0.8624097779842538,0.8265924517043336,0.6648665397117878,0.7148860360225281,0.5081061574461568,0.5320745884962925,0.7977163867155836,0.593710084419011,0.585585425818153,0.7485521190103701,0.6782799365863748,0.2713190496756612,0.03536094354064398,0.8940894801360747,0.8183776254116161,0.234591290625299,0.7478012994596478,0.8786895774784347,0.3754527916792453,0.48557804985570163,0.8110278215713961,0.7189295025041439,0.7915922115053745,raw,1,0.8,43
0.7601184746375725,0.6013711044656099,0.5241505730263872,0.7806002617529159,0.7976295215998879,0.8311269619754409,0.8866353519244901,0.8560834209786807,0.8138369580562377,0.8567146160710936,0.694790408025048,0.7480937400002992,0.4685638381108979,0.4988681806172921,0.8458657854765409,0.5125182713586091,0.5530590230503296,0.7379996249864775,0.6721491642751866,-0.0007772121232420385,0.08005453076806471,0.846280102914959,0.8029462189492702,0.4802543884673486,0.6084621345428438,0.8536092745133015,0.31881616946422664,0.34322618336684724,0.7581391743040246,0.6780303211830417,0.8211192300728789,raw,2,0.8,45
0.7510988730029216,0.5567370358989296,0.6507447732347691,0.7757075549701183,0.791569882793722,0.7115509073158511,0.8872584674458002,0.8514089718467075,0.8195396908282586,0.7894330702052959,0.6105259294315084,0.7060178663153986,0.33055457685930606,0.5406480271183919,0.8185751214996073,0.44922827621263517,0.5564725204905052,0.7167866045116232,0.6966060713895761,0.21564177857893344,0.10977154700158111,0.90542012630602,0.8041742691843654,0.2483491671187355,0.6214548609081935,0.8630269064540959,0.10509201406438266,0.5193664834228404,0.7690209428098299,0.7115780432269391,0.814935056626636,raw,3,0.8,41
0.7755052017428661,0.5387938424842217,0.6688805634277066,0.8011737482299335,0.8018226240783072,0.8671739977663318,0.8871745445926492,0.8666646080090947,0.7701717845224884,0.8953616406599572,0.6877114717232252,0.7324681193660134,0.36164675881025127,0.47859265641517,0.8300946843830659,0.5396236285507716,0.6431026779660619,0.786420792721651,0.6394069872832512,-0.001099454647943444,0.19787674063927174,0.8956103313866188,0.7449016659379858,0.6277390135963903,0.745411362676269,0.9116112896160762,-0.0008847354445557115,0.4855778449396411,0.8129192432724847,0.7253922964782706,0.8214000425855836,raw,4,0.8,49
0.9869241818862493,0.9925354374926435,0.8984049478520456,0.9964202444176412,0.9968615122938966,1.0,0.9896819743251601,1.0,0.9920622640275581,0.9937887670431241,0.9714805690865385,0.9706656788781209,0.9665663843411885,0.9508499216907443,0.9921806857580544,0.9832827686874102,0.9852519431968979,1.0,0.997105707286598,1.0,0.9839365442107777,0.9216933304691839,0.9370820456299254,1.0,0.9847738840228888,0.9781232350057889,0.768053285695829,0.8361863112786595,0.9841317121821759,0.9836474282620675,0.9918255220679945,sitewise,0,,2850
0.9867136885781889,0.9962205534497393,0.9561377162085445,1.0,0.998428214096199,1.0,0.9931186645584896,0.9956940621157431,0.9591659727805201,0.987540864518957,0.9600737663078531,0.9773813361142318,1.0,0.9892281661177933,0.989562567911127,1.0,0.9666461964546342,0.9925397969544701,0.985688024501222,0.9717335779194137,0.9839365442107777,0.8656167277181798,0.9370820456299254,0.8815842419651918,0.9694300584824405,0.9813247262104061,0.8786340944134376,0.7941946242285245,0.9790521041002739,0.9803099861791962,0.9918255220679945,sitewise,1,,2850
0.9860908384076044,1.0,0.96797015320648,0.9964131599357301,0.9968615122938966,1.0,0.9931186645584896,0.9946065035510587,0.9595554178402862,1.0,0.9716716694918303,0.9753235218248041,0.9668076800843507,0.9730801324343238,0.989562567911127,1.0,0.9666461964546342,0.9974839630499275,1.0,0.9700509383972024,0.9507722898217986,0.8446756397275681,0.9846387076017807,0.8494357003528489,0.9537379899673479,0.9845538088785611,0.7378521356954971,0.9732366296473469,0.9575807877617831,0.9805143531051969,0.9898484225606055,sitewise,2,,2850
0.9846320635122263,0.9887841475177417,0.9351138701651063,0.9976134694933413,0.9968630721737046,1.0,1.0,0.9956719481997125,0.9678771214445958,0.9876137100120762,0.9704836587571506,0.9661884202767401,0.9892105854965475,0.9781701095403145,0.9921152683623587,0.9832827330602697,0.9633451314017594,0.9949858097527092,0.9829857345026112,0.9700509211108006,0.9601842059921202,0.7740119575754129,0.9545925067326166,0.8815841791373801,0.9694299863995963,0.9856360960341675,0.8251771490372951,0.8267018497387494,0.9683931923079498,0.9711626132492232,0.991825444515897,sitewise,3,,2850
0.9835919896074177,0.9886472660662013,0.8864208586252761,0.9988072017574025,0.9927118605878233,0.9714546730344173,0.993183760080671,0.9989151435312703,0.9431006603717375,1.0,0.9600735607636768,0.9576398154183487,0.9791932293432851,0.9726266832906979,0.981713717753202,1.0,0.9628019323671497,0.9949732341036689,1.0,0.9391591196961534,0.9421811300628065,0.9216932811579577,0.9370819784671472,0.8815841791373801,0.9851034598777547,0.9834740391784508,0.8251771490372951,0.945726678564466,0.9788384260637982,0.9871163856038943,0.9878078968772679,sitewise,4,,2850
0.8090536791801237,0.9264962680857406,0.6270725927716343,0.9772400835568456,0.8729929828232033,0.9055618205935544,0.9473735965591936,0.9290932758764958,0.492377293673522,0.8194371315981281,0.6458814169464329,0.6894956271189963,0.5510187384359282,0.3810347224730241,0.7861433323668647,0.931413582458267,0.5047586095247751,0.8910272268707895,0.8403010517262729,0.48447710783706566,0.43036852887110766,0.22320661571614353,0.19981279460114465,0.4707826734185614,0.5040414553954127,0.8161465368868169,0.0,0.446539319058423,0.7085234103072842,0.685360380400487,0.8037693532577223,sitewise,0,0.99,573
0.809538390907165,0.9425469179417193,0.5285274057475208,0.9762723264832841,0.8806741705269262,0.9207050642995764,0.8412047951033691,0.921281215300175,0.37202301354242795,0.8055476578419084,0.6498509676867208,0.7547180243134729,0.641043920141351,0.42634017890444087,0.7964949595622798,0.9325465544241112,0.6024404647210215,0.8827122840231013,0.7876032433831959,0.5766972809288212,0.39099343037698775,0.0,0.2454635881936039,0.407671369514555,0.5197574261298009,0.7972768008398393,0.0,0.3967607096700637,0.6694662113413116,0.7078652542992433,0.8273244460450991,sitewise,1,0.99,581
0.8111898364579266,0.9416721464655152,0.4822931843314531,0.9761565615129355,0.8865536411254611,0.9510796704527024,0.9008516097745117,0.9423726443190202,0.4012398704015413,0.8044081800001258,0.5766753979375225,0.7825757590470452,0.4685638381108979,0.3497339666969496,0.8121586294231095,0.9325465544241112,0.49542990076298926,0.8749557734094816,0.8579780271398812,0.5934726287462375,0.46574479471956254,0.2178067785478856,0.45943660068954045,0.33283094671272995,0.5277944999721267,0.7884208078218535,0.0,0.606290352905619,0.5366972481287519,0.7090165536636535,0.8371268342151709,sitewise,2,0.99,582
0.805881634221611,0.9090394275381659,0.454797172000679,0.9821501034257648,0.8745161180676934,0.8725933230273487,0.912363198990797,0.9322693458223608,0.506993560208363,0.2708252020266859,0.5944209644727747,0.7549081496885458,0.6270721628095699,0.43942809374926434,0.7791652607672878,0.8766090355563758,0.5584782542049757,0.9039212620356426,0.8587696406769622,0.4195298766252408,0.5022637965032851,0.22320654031312392,0.2418038545582226,0.40767126078965016,0.6224877103971491,0.792799818746134,-0.0008847354445557115,0.22902671020775267,0.7029221926346435,0.7158147647928648,0.8252457466630442,sitewise,3,0.99,565
0.776644927027211,0.9050936305213888,0.3592094561039037,0.9645777007820556,0.8092711782340994,0.6383209564778273,0.8667277872443171,0.8853547009838996,0.3192941464879186,0.7332259184475816,0.5145264048716347,0.723465980023728,0.48745721471552983,0.4189422521351555,0.8008822038306201,0.9749551203503017,0.5074166371315229,0.8586060825931259,0.8048013188671069,0.24217008507721918,0.4759613590574616,0.0,0.24546345254153315,0.23532479904204043,0.5930028684538688,0.7838396134130027,0.0,0.3967605967793492,0.7257391997960557,0.7153452041272181,0.8346129841103327,sitewise,4,0.99,601
0.8172507173873993,0.9421004528505008,0.6673388691043759,0.9772400835568456,0.879323776603013,0.8978117718139799,0.9365122943651543,0.9281628837215837,0.5772451203746182,0.8390991090721949,0.612831271139731,0.7003011841763623,0.5310781754622471,0.4428719327352127,0.812951435122924,0.9134971272659594,0.5356597221127316,0.8838901612802815,0.8664260289943561,0.5417128844810399,0.5546064363110588,0.0,0.1219648656352995,0.5264005994418071,0.5329147513764604,0.8206960031922215,0.0,0.446539319058423,0.7650692719153289,0.7271435605166584,0.7966737357692883,sitewise,0,0.95,208
0.8221524333647839,0.9392232565725961,0.4787864467881004,0.9763380364120794,0.8950341863559649,0.9140059958235316,0.8502062943192517,0.9249436991329161,0.46997906914327897,0.8068455866621413,0.6131094359091217,0.770568959710148,0.6921602846283627,0.4950796664856841,0.8131390366752774,0.9325465544241112,0.5635543470635679,0.9004335391402003,0.7935968832016578,0.6229629408063985,0.4593560632785518,0.0,0.1219648656352995,0.234591290625299,0.6110371172125457,0.8229714819332757,0.0,0.3967607096700637,0.7186090504437614,0.7359354271046548,0.8495674909589382,sitewise,1,0.95,212
0.8264352512635725,0.9381057591861625,0.5463395239371635,0.9687784373771522,0.8918848236549919,0.944442266324789,0.9199484772299715,0.9463016925148718,0.5167033340145305,0.8415081928591089,0.6157652027296526,0.7819316385778907,0.5087390858072512,0.4166545270362277,0.8244759055922538,0.9413617849649181,0.5167481231132935,0.8955087666335614,0.8735509392897043,0.7270580484232424,0.5308202217886407,0.0,0.38822165199011494,0.33283094671272995,0.5537653612971233,0.8230548543517009,0.0,0.5123123452450873,0.6286085976793864,0.7331352056286414,0.8581279826706978,sitewise,2,0.95,214
0.8235530279385184,0.9338114030713326,0.5607801882856267,0.9820270311984182,0.8959853979246727,0.9194823358447074,0.9167958847268598,0.9412971216561166,0.6135771720758186,0.3934487070289013,0.6059025359684865,0.7549081496885458,0.6512473271110505,0.3815868618272753,0.7991640290184622,0.8952360058129596,0.597666797463149,0.8976323803170263,0.8721201711103574,0.6410839803600478,0.6235806268443006,0.22320654031312392,0.38243349068168975,0.27131889008927806,0.6565425588025255,0.8235483530709377,-0.0008847354445557115,0.16138031040474363,0.7690209428098299,0.7233835588782263,0.8188966371010992,sitewise,3,0.95,203
0.7925288959292278,0.9375103683194238,0.33424855978166756,0.9654626252550834,0.8250092834179938,0.5799794807716624,0.888409588632045,0.9075802802789408,0.4983292600159934,0.7636713447882886,0.5710251371841388,0.7479638751658941,0.4441935231902759,0.2983180946786772,0.8137210821779537,0.9578189756669531,0.5379371190817952,0.8551267461546751,0.8490903255568485,0.5417127688805765,0.6152470571499428,0.0,0.2598598382293441,0.23532479904204043,0.6090669576324144,0.8015852312056997,0.0,0.2640324107392609,0.7135798086450116,0.7259681700949585,0.8546232912247058,sitewise,4,0.95,224
0.8212532301893776,0.957704637615261,0.6999645688374213,0.9772795327642293,0.893992071608521,0.8978989252127824,0.9195551158218407,0.9320822760172366,0.6258336796101828,0.8415081928591089,0.5566231650364207,0.730245398015876,0.4768648757457132,0.3682632870418357,0.8272146315958038,0.9230844025863343,0.5419238313489354,0.905414342962319,0.870155974333094,0.48447710783706566,0.5446344484152458,0.0,0.30065857202639706,0.5766972809288212,0.44191815453617317,0.8312491426168525,0.0,0.38667798545082743,0.7229200666931626,0.7049489119357374,0.8117331634924873,sitewise,0,0.9,110
0.8210669278973564,0.9418892094490267,0.5386519481504259,0.9704518287631527,0.9020812075765233,0.9064193514392468,0.8627169831703453,0.9350849396659318,0.4402828360483281,0.8231579859843856,0.6078919893266372,0.7690817827982543,0.6666227222419183,0.49655702100781596,0.8193035982967817,0.9239157943384075,0.5358839309146486,0.8959855632325033,0.7714186645680929,0.4707826734185614,0.44981650631841796,0.31569153390345017,0.25986007535068484,0.407671369514555,0.6378113481451412,0.8211183976480039,0.1498460592366057,0.3967607096700637,0.7285664741827528,0.7024693090447833,0.8358349869857818,sitewise,1,0.9,112
0.8221208819101699,0.95747103546876,0.578822329887197,0.9772061340150722,0.9087926267641663,0.9647764671245866,0.9188126587132818,0.9534012403184204,0.4567918279836481,0.7889725841336219,0.5639483380245585,0.7574712316571407,0.5279373802269604,0.4624496402381722,0.8059001949654225,0.9752279947867484,0.4732463954204867,0.8833593277602241,0.8621296180888749,0.6410840944080879,0.5714234128093639,0.32637024910028,0.25986007535068484,0.3526869820219302,0.5178983130731453,0.812314252503869,0.0,0.5123123452450873,0.545187034637218,0.6863349237167725,0.853432838434394,sitewise,2,0.9,113
0.8160655112920151,0.9340698674572242,0.4607214570749958,0.9820270311984182,0.9023290415730016,0.9271679159701328,0.9167958847268598,0.9477945510028123,0.5241991409527915,0.2708252020266859,0.573679496491399,0.7126101368499997,0.5573417268539191,0.41309493162171484,0.8061042912991069,0.904550625103692,0.546499520422264,0.9240166828998512,0.8726140665493701,0.4844769958561615,0.584428037553783,0.0,0.30545417126544355,0.23532479904204043,0.6178956673404131,0.7997561827417677,0.0,0.22902671020775267,0.7774014671515177,0.6843884272274805,0.8338987870506782,sitewise,3,0.9,106
0.7832881545084507,0.8973477788554414,0.43791266466566303,0.9678449535066985,0.8278221062592677,0.5516495528276315,0.8642811943938682,0.9117190668741799,0.37177987975124144,0.7747784469828147,0.5360643484715316,0.7144744509988596,0.37380703998393383,0.39899822375964106,0.7798479284620415,0.9664233569364066,0.505849326534437,0.8688139609549029,0.8423892467614273,0.4195298766252408,0.5110816230484853,0.0,0.24546345254153315,0.332830852047723,0.6303796679516535,0.7786094501969432,0.0,0.3967605967793492,0.7187424349133196,0.7129991066863114,0.8417188957892984,sitewise,4,0.9,121
0.7678393429497965,0.9342983604681206,0.5118550640131513,0.9664275842775888,0.8817932805044354,0.8978117718139799,0.8914692699990556,0.9321781860332202,0.25551665500396087,0.7197749876427807,0.5084792092329781,0.5936353951189668,0.34418289609890934,0.33246406065830897,0.7194392246431515,0.9576846037244015,0.33926973852714454,0.8549081686035963,0.859669142191833,0.2792378459125148,0.37359198019908785,-0.0011926389645011341,0.2319626208463565,0.4707826734185614,0.28668238586672273,0.7826768138884161,-0.0008845685913894489,0.2572983849794953,0.5800441219814185,0.5668196959423157,0.7371493623609827,sitewise,0,0.8,43
0.7809184198079836,0.9392232565725961,0.506616532178905,0.9705366406936501,0.914111708431293,0.8938770470306032,0.8237179932692432,0.9420723197333313,0.29132494458688807,0.6734274678634219,0.5445602656784218,0.6201241137875907,0.4178508760896638,0.2642345398116714,0.7797130357792549,0.8976000621516103,0.39799862108007716,0.8699189633604022,0.6729869718197399,0.407671369514555,0.4118441145241561,0.38667798545082743,0.0,0.31512470930330533,0.510834488104493,0.7817338370651727,0.21277895389240742,0.32392326882103306,0.6856496699027348,0.6151528594436506,0.7629532216968984,sitewise,1,0.8,43
