mcc,accuracy,precision,recall,f1-score,auc,model,hospital,method,n_calib,n_test,pca_var,n_features
0.4579033361287423,0.7411616161616161,0.536697247706422,0.7663755458515283,0.6312949640287769,0.8336907707462363,catboost,H12,combat,30,1584,none,2850
0.4820631639699012,0.7928388746803069,0.6150341685649203,0.6352941176470588,0.625,0.8324391881423332,catboost,H13,combat,30,1564,none,2850
0.3818373867954208,0.6943127962085308,0.9207232267037552,0.6673387096774194,0.7738164815897136,0.8070071521073698,catboost,H14,combat,30,1266,none,2850
0.2519661447063245,0.6506122448979592,0.6538461538461539,0.3346456692913386,0.4427083333333333,0.6594652917339308,catboost,H15,combat,30,1225,none,2850
0.5703016302589358,0.7810599478714162,0.6310861423220974,0.8596938775510204,0.7278617710583153,0.8657975047726599,catboost,H16,combat,30,1151,none,2850
0.5579649171883021,0.8069216757741348,0.6823204419889503,0.7180232558139535,0.6997167138810199,0.8686385787428289,catboost,H17,combat,30,1098,none,2850
0.5046593448725684,0.7595959595959596,0.746031746031746,0.6650943396226415,0.7032418952618454,0.7993366224414961,catboost,H18,combat,30,990,none,2850
0.5029983174012398,0.7870967741935484,0.4761904761904761,0.819672131147541,0.6024096385542169,0.8465702518635562,catboost,H19,combat,30,930,none,2850
0.4431987252942888,0.7229655626233823,0.716796875,0.6824732682473268,0.6992140985949036,0.7942452401803379,catboost,H2,combat,30,4559,none,2850
0.1989162480491375,0.4563253012048193,0.9010989010989012,0.3234714003944773,0.4760522496371553,0.6977977110265204,catboost,H20,combat,30,664,none,2850
0.4130575922516659,0.7559429477020603,0.6171428571428571,0.5538461538461539,0.5837837837837838,0.8007880498706186,catboost,H21,combat,30,631,none,2850
0.4729057143536595,0.7801047120418848,0.5459459459459459,0.7062937062937062,0.6158536585365854,0.8314034802406896,catboost,H22,combat,30,573,none,2850
0.381278212263416,0.6858846918489065,0.7407407407407407,0.5622489959839357,0.639269406392694,0.7787053726717894,catboost,H23,combat,30,503,none,2850
0.5210127713792293,0.7938144329896907,0.773109243697479,0.5575757575757576,0.647887323943662,0.8578977272727273,catboost,H24,combat,30,485,none,2850
0.5063274576555005,0.766743648960739,0.5348837209302325,0.8141592920353983,0.6456140350877193,0.8707688053097344,catboost,H25,combat,30,433,none,2850
0.5724690469535029,0.8051643192488263,0.8,0.6329113924050633,0.7067137809187279,0.8633808804080861,catboost,H26,combat,30,426,none,2850
0.5537239919997402,0.7817679558011049,0.7088607594936709,0.7724137931034483,0.7392739273927392,0.8820276497695853,catboost,H27,combat,30,362,none,2850
0.3062543692712166,0.6742424242424242,0.6043956043956044,0.5238095238095238,0.5612244897959183,0.7688529499850254,catboost,H28,combat,30,264,none,2850
0.5515436954458899,0.775609756097561,0.7961165048543689,0.7663551401869159,0.780952380952381,0.840549303833683,catboost,H29,combat,30,205,none,2850
0.3401022074827484,0.8233003893381252,0.3768595041322314,0.5170068027210885,0.4359464627151052,0.794349531853229,catboost,H3,combat,30,3339,none,2850
0.4324782321902369,0.7214285714285714,0.6721311475409836,0.6833333333333333,0.6776859504132231,0.7916666666666667,catboost,H30,combat,30,140,none,2850
0.4812964022287228,0.8108022741629817,0.5748427672955975,0.6364902506963789,0.6040978189028421,0.8430860505762193,catboost,H4,combat,30,3166,none,2850
0.304246876645678,0.654094132817537,0.5092656142759094,0.6745454545454546,0.5803676183026985,0.7245486331849967,catboost,H5,combat,30,3102,none,2850
0.3613963972320579,0.6470013037809648,0.8436507936507937,0.5454079014879425,0.6625116858834528,0.7469232176533783,catboost,H6,combat,30,3068,none,2850
0.4970073945609786,0.7861573620633366,0.5902293120638086,0.7081339712918661,0.6438281674823274,0.8348567923462165,catboost,H7,combat,30,3063,none,2850
0.1870964373827144,0.5095307917888563,0.9888712241653418,0.484423676012461,0.6502875065342394,0.7943730529595016,catboost,H8,combat,30,2728,none,2850
0.3058011534446889,0.6019810895992797,0.9111776447105788,0.5345433255269321,0.67380073800738,0.7649634103473621,catboost,H9,combat,30,2221,none,2850
0.4592700866555955,0.7697091465748183,0.6448808757244043,0.6056849107952827,0.6246686418213004,0.8119955485988011,catboost,H1,combat,30,10452,all,2850
0.3982669833381176,0.741286205203731,0.6673076923076923,0.4950071326676177,0.5683865683865684,0.7941114917098755,catboost,H10,combat,30,2037,all,2850
0.5491652017895076,0.793939393939394,0.8098434004474273,0.586709886547812,0.6804511278195489,0.8481645409744242,catboost,H11,combat,30,1650,all,2850
0.4509138602321918,0.773989898989899,0.6086956521739131,0.611353711790393,0.6100217864923747,0.8121689017816284,catboost,H12,combat,30,1584,all,2850
0.4296122387976387,0.7883631713554987,0.6441717791411042,0.4941176470588235,0.559254327563249,0.8051996074988379,catboost,H13,combat,30,1564,all,2850
0.3509742781646824,0.641390205371248,0.9297124600638976,0.5866935483870968,0.7194066749072929,0.7889245349658582,catboost,H14,combat,30,1266,all,2850
0.2446402239905246,0.6473469387755102,0.6301369863013698,0.3622047244094488,0.46,0.6517230586762428,catboost,H15,combat,30,1225,all,2850
0.5605965336293945,0.7767158992180713,0.626641651031895,0.8520408163265306,0.7221621621621621,0.878048452582614,catboost,H16,combat,30,1151,all,2850
0.5305005679043742,0.8005464480874317,0.691131498470948,0.6569767441860465,0.6736214605067065,0.8550675467275306,catboost,H17,combat,30,1098,all,2850
0.448313605084228,0.7292929292929293,0.8,0.490566037735849,0.6081871345029239,0.7621341422761518,catboost,H18,combat,30,990,all,2850
0.4617377386518138,0.7731182795698924,0.4551282051282051,0.7759562841530054,0.5737373737373738,0.8582892590398021,catboost,H19,combat,30,930,all,2850
0.4403599630845836,0.7209914454924325,0.7416162726772952,0.6271501627150162,0.6795969773299748,0.7882965274592209,catboost,H2,combat,30,4559,all,2850
0.2290476773225355,0.4954819277108434,0.9056603773584906,0.378698224852071,0.5340751043115438,0.6948579756027086,catboost,H20,combat,30,664,all,2850
0.4402155279019861,0.7765451664025357,0.7045454545454546,0.4769230769230769,0.5688073394495413,0.784627146553752,catboost,H21,combat,30,631,all,2850
0.4757872986769788,0.7888307155322862,0.563953488372093,0.6783216783216783,0.6158730158730159,0.8420230931858839,catboost,H22,combat,30,573,all,2850
0.3453287668814094,0.6679920477137177,0.7204301075268817,0.5381526104417671,0.6160919540229886,0.7606172722385605,catboost,H23,combat,30,503,all,2850
0.5207663549379589,0.7938144329896907,0.7777777777777778,0.5515151515151515,0.6453900709219859,0.8457765151515152,catboost,H24,combat,30,485,all,2850
0.4628383045453488,0.7782909930715936,0.562962962962963,0.672566371681416,0.6129032258064516,0.8384679203539824,catboost,H25,combat,30,433,all,2850
0.5832067612484877,0.8098591549295775,0.8031496062992126,0.6455696202531646,0.7157894736842105,0.8690959758171171,catboost,H26,combat,30,426,all,2850
0.5778988693888399,0.7983425414364641,0.7571428571428571,0.7310344827586207,0.743859649122807,0.8705863658032733,catboost,H27,combat,30,362,all,2850
0.3388778166343887,0.6931818181818182,0.6538461538461539,0.4857142857142857,0.5573770491803278,0.7749625636418089,catboost,H28,combat,30,264,all,2850
0.5432194099263956,0.7707317073170732,0.8,0.7476635514018691,0.7729468599033816,0.8316803356856761,catboost,H29,combat,30,205,all,2850
0.3361648502459503,0.8361784965558551,0.3976833976833976,0.4671201814058957,0.4296141814389989,0.7674837130619444,catboost,H3,combat,30,3339,all,2850
0.4264223342299565,0.7214285714285714,0.6909090909090909,0.6333333333333333,0.6608695652173913,0.7602083333333333,catboost,H30,combat,30,140,all,2850
0.4445211255993871,0.8019583070120025,0.5605858854860186,0.5863509749303621,0.5731790333560245,0.8063361370546362,catboost,H4,combat,30,3166,all,2850
0.3184338953538528,0.6989039329464861,0.5914096916299559,0.4881818181818181,0.5348605577689243,0.7182195077649622,catboost,H5,combat,30,3102,all,2850
0.326436062797685,0.6078878748370273,0.8512241054613936,0.4638276038994356,0.6004649618067087,0.7404484598549885,catboost,H6,combat,30,3068,all,2850
0.4949174386897165,0.7890956578517793,0.5987525987525988,0.6889952153110048,0.6407119021134594,0.8249850142767214,catboost,H7,combat,30,3063,all,2850
0.1679095926875469,0.4615102639296187,0.9884444444444443,0.4330218068535825,0.6022204170051448,0.767413843457944,catboost,H8,combat,30,2728,all,2850
0.2958463826419937,0.5740657361548852,0.9186813186813186,0.4894613583138173,0.6386554621848739,0.7581191138136781,catboost,H9,combat,30,2221,all,2850
0.47002096747075,0.7732491389207807,0.647931796652984,0.6205019655276686,0.633920296570899,0.8171502102438515,catboost,H1,combat,30,10452,0.99,592
0.4170839971779846,0.7501227295041728,0.694331983805668,0.4893009985734665,0.5740585774058578,0.7993414027864386,catboost,H10,combat,30,2037,0.99,632
0.5279256403803444,0.7848484848484848,0.7847826086956522,0.5850891410048622,0.6703806870937791,0.8489647154438379,catboost,H11,combat,30,1650,0.99,633
0.4558914731262262,0.7727272727272727,0.6016597510373444,0.6331877729257642,0.6170212765957447,0.8113506092595035,catboost,H12,combat,30,1584,0.99,629
0.4344310158147444,0.7896419437340153,0.6454545454545455,0.5011764705882353,0.5642384105960265,0.804955843619274,catboost,H13,combat,30,1564,0.99,633
0.3497662217612631,0.6484992101105845,0.9253499222395024,0.5997983870967742,0.72782874617737,0.7943180480339063,catboost,H14,combat,30,1266,0.99,630
0.2448249507946159,0.6473469387755102,0.6283783783783784,0.3661417322834646,0.4626865671641791,0.6646075621300476,catboost,H15,combat,30,1225,0.99,630
0.5506001447107156,0.7715030408340573,0.6205607476635514,0.8469387755102041,0.7162891046386192,0.8727884434406175,catboost,H16,combat,30,1151,0.99,632
0.5390576018750356,0.8060109289617486,0.7092651757188498,0.6453488372093024,0.6757990867579908,0.8613904139164765,catboost,H17,combat,30,1098,0.99,631
0.4255142748016628,0.7191919191919192,0.7829457364341085,0.4764150943396226,0.592375366568915,0.7617799519967998,catboost,H18,combat,30,990,0.99,637
0.4796179504341722,0.7838709677419354,0.4703947368421052,0.7814207650273224,0.5872689938398358,0.8507691970066057,catboost,H19,combat,30,930,0.99,633
0.428968025448791,0.7152884404474665,0.7368128817323709,0.6169223616922361,0.6715587044534413,0.7872858332136332,catboost,H2,combat,30,4559,0.99,634
0.1907674021186151,0.4713855421686747,0.8861386138613861,0.3530571992110454,0.5049365303244006,0.6836894935866029,catboost,H20,combat,30,664,0.99,630
0.4500855601371083,0.7812995245641838,0.7317073170731707,0.4615384615384615,0.5660377358490566,0.7827217125382262,catboost,H21,combat,30,631,0.99,631
0.4901022443452913,0.7888307155322862,0.5604395604395604,0.7132867132867133,0.6276923076923077,0.83615221987315,catboost,H22,combat,30,573,0.99,633
0.3754837903310909,0.68389662027833,0.7319587628865979,0.570281124497992,0.6410835214446953,0.7700091705404295,catboost,H23,combat,30,503,0.99,632
0.5360957011702671,0.8,0.788135593220339,0.5636363636363636,0.657243816254417,0.8478977272727273,catboost,H24,combat,30,485,0.99,633
0.4702823552679308,0.7806004618937644,0.5661764705882353,0.6814159292035398,0.6184738955823293,0.8492809734513274,catboost,H25,combat,30,433,0.99,634
0.5998043688991944,0.8169014084507042,0.8389830508474576,0.6265822784810127,0.717391304347826,0.8689542792367277,catboost,H26,combat,30,426,0.99,633
0.5347112055147077,0.7790055248618785,0.7443609022556391,0.6827586206896552,0.7122302158273381,0.863340219291276,catboost,H27,combat,30,362,0.99,633
0.3332080989825874,0.6893939393939394,0.6385542168674698,0.5047619047619047,0.5638297872340425,0.7666367175801138,catboost,H28,combat,30,264,0.99,633
0.4857905779134083,0.7414634146341463,0.7755102040816326,0.7102803738317757,0.7414634146341463,0.8343505626549685,catboost,H29,combat,30,205,0.99,633
0.3288348706533685,0.8343815513626834,0.3918918918918919,0.4603174603174603,0.4233576642335766,0.7698170135318908,catboost,H3,combat,30,3339,0.99,640
0.4264223342299565,0.7214285714285714,0.6909090909090909,0.6333333333333333,0.6608695652173913,0.76875,catboost,H30,combat,30,140,0.99,633
0.440752201655201,0.7981680353758686,0.5509677419354839,0.5947075208913649,0.5720026791694575,0.8054178728130064,catboost,H4,combat,30,3166,0.99,630
0.3221803398303708,0.6995486782720826,0.5905172413793104,0.4981818181818181,0.5404339250493096,0.7215021342294069,catboost,H5,combat,30,3102,0.99,627
0.3460821169611767,0.6179921773142112,0.8627450980392157,0.474089276552078,0.6119205298013245,0.7423169279541628,catboost,H6,combat,30,3068,0.99,625
0.498949528194868,0.7904015670910872,0.6004140786749482,0.69377990430622,0.6437291897891232,0.8294318530947935,catboost,H7,combat,30,3063,0.99,693
0.1637134857394566,0.4648093841642228,0.9868189806678384,0.4373052959501557,0.6060442525634107,0.7568535825545172,catboost,H8,combat,30,2728,0.99,632
0.2940822163534456,0.5785682125168843,0.9150537634408602,0.4982435597189695,0.645185746777862,0.7573384736887757,catboost,H9,combat,30,2221,0.99,627
0.4580724344967758,0.7701875239188672,0.6485067279291106,0.597520411248866,0.6219704123386843,0.8129519354051662,catboost,H1,combat,30,10452,0.95,219
0.4021061147479606,0.7432498772704959,0.673828125,0.4921540656205421,0.5688375927452597,0.796082585186261,catboost,H10,combat,30,2037,0.95,244
0.5393611044024023,0.7896969696969697,0.7766393442622951,0.6142625607779578,0.685972850678733,0.8533013472741506,catboost,H11,combat,30,1650,0.95,244
0.4607691961701073,0.7733585858585859,0.6008146639511202,0.6441048034934498,0.6217070600632244,0.8136736292630713,catboost,H12,combat,30,1584,0.95,241
0.4260738031692249,0.7870843989769821,0.6411042944785276,0.4917647058823529,0.5565912117177098,0.8044745132469143,catboost,H13,combat,30,1564,0.95,244
0.3459295638449812,0.6469194312796208,0.9237947122861586,0.5987903225806451,0.726605504587156,0.7873241405698139,catboost,H14,combat,30,1266,0.95,242
0.2408506691696033,0.6457142857142857,0.6258503401360545,0.3622047244094488,0.4588528678304239,0.6484422187812297,catboost,H15,combat,30,1225,0.95,242
0.5516399446397106,0.7715030408340573,0.6201117318435754,0.8494897959183674,0.7168998923573735,0.874263934822941,catboost,H16,combat,30,1151,0.95,243
0.5141929304298408,0.7959927140255009,0.6935483870967742,0.625,0.6574923547400612,0.8535446610326323,catboost,H17,combat,30,1098,0.95,243
0.4247394568355212,0.7191919191919192,0.7786259541984732,0.4811320754716981,0.5947521865889213,0.7585172344822988,catboost,H18,combat,30,990,0.95,246
0.4495790190550479,0.7741935483870968,0.4551495016611295,0.7486338797814208,0.5661157024793388,0.839832920022531,catboost,H19,combat,30,930,0.95,244
0.4297412131833083,0.7157271331432332,0.736318407960199,0.6192468619246861,0.6727272727272727,0.7839888655666607,catboost,H2,combat,30,4559,0.95,244
0.2077778013598021,0.4879518072289157,0.892018779342723,0.3747534516765286,0.5277777777777778,0.6846568424226436,catboost,H20,combat,30,664,0.95,242
0.4522781309249752,0.7828843106180665,0.7589285714285714,0.4358974358974359,0.5537459283387622,0.7724300164667137,catboost,H21,combat,30,631,0.95,243
0.4439810790810776,0.7696335078534031,0.5300546448087432,0.6783216783216783,0.5950920245398773,0.8182468694096602,catboost,H22,combat,30,573,0.95,244
0.3686187594419028,0.679920477137177,0.7315789473684211,0.5582329317269076,0.6332574031890661,0.7701514720298518,catboost,H23,combat,30,503,0.95,243
0.5108990553848757,0.7896907216494845,0.7647058823529411,0.5515151515151515,0.6408450704225352,0.8478409090909091,catboost,H24,combat,30,485,0.95,244
0.4781292586677687,0.7852193995381063,0.5746268656716418,0.6814159292035398,0.6234817813765182,0.8411504424778762,catboost,H25,combat,30,433,0.95,244
0.5779666242497741,0.8075117370892019,0.796875,0.6455696202531646,0.7132867132867133,0.8645616852446628,catboost,H26,combat,30,426,0.95,244
0.5423365896679498,0.7817679558011049,0.7391304347826086,0.7034482758620689,0.7208480565371025,0.8601303035118385,catboost,H27,combat,30,362,0.95,244
0.3140121049684266,0.6818181818181818,0.6329113924050633,0.4761904761904761,0.5434782608695652,0.7574722970949387,catboost,H28,combat,30,264,0.95,244
0.5248903299637612,0.7609756097560976,0.7959183673469388,0.7289719626168224,0.7609756097560976,0.8257676902536716,catboost,H29,combat,30,205,0.95,244
0.3283614589711733,0.8307876609763403,0.3851851851851852,0.4716553287981859,0.4240570846075433,0.7634759447832503,catboost,H3,combat,30,3339,0.95,249
0.4301085604682854,0.7214285714285714,0.6779661016949152,0.6666666666666666,0.6722689075630253,0.7752083333333333,catboost,H30,combat,30,140,0.95,244
0.4337372476390998,0.7940619077700568,0.5417721518987342,0.596100278551532,0.5676392572944297,0.8062212117901942,catboost,H4,combat,30,3166,0.95,242
0.3225144006070498,0.6931012250161186,0.5706106870229007,0.5436363636363636,0.5567970204841713,0.721776405412769,catboost,H5,combat,30,3102,0.95,238
0.3254348986389631,0.6020208604954368,0.8575638506876228,0.4479220112878399,0.5884732052578362,0.728615898439703,catboost,H6,combat,30,3068,0.95,239
0.4880085598960778,0.7819131570355861,0.5833333333333334,0.7033492822966507,0.6377440347071583,0.8293604157759382,catboost,H7,combat,30,3063,0.95,285
0.1547041906193353,0.4446480938416422,0.9861495844875346,0.4158878504672897,0.5850451930977815,0.7494280568535825,catboost,H8,combat,30,2728,0.95,243
0.2926189556803386,0.5808194506978839,0.9128586609989372,0.502927400468384,0.6485466213665534,0.7583793271886456,catboost,H9,combat,30,2221,0.95,240
0.4549262009419944,0.7674129353233831,0.6398467432950191,0.6059872996673722,0.6224569032458457,0.8106446808019887,catboost,H1,combat,30,10452,0.9,117
0.3951436181981054,0.7407952871870398,0.6719681908548708,0.4821683309557774,0.5614617940199336,0.7941018818283547,catboost,H10,combat,30,2037,0.9,132
0.5376943644282219,0.7890909090909091,0.7867803837953091,0.5980551053484603,0.6795580110497238,0.8474757633429093,catboost,H11,combat,30,1650,0.9,132
0.4661088740080542,0.7702020202020202,0.5896946564885496,0.6746724890829694,0.6293279022403259,0.8205088926291623,catboost,H12,combat,30,1584,0.9,130
0.4382942437885954,0.7877237851662404,0.6302521008403361,0.5294117647058824,0.5754475703324808,0.8068770335175334,catboost,H13,combat,30,1564,0.9,133
0.3228147816101247,0.641390205371248,0.9125766871165644,0.5997983870967742,0.7238442822384428,0.7849511419825761,catboost,H14,combat,30,1266,0.9,131
0.2028468536682441,0.6302040816326531,0.597864768683274,0.3307086614173228,0.4258555133079847,0.6454771082484982,catboost,H15,combat,30,1225,0.9,131
0.5262691775956742,0.7567332754126846,0.6021897810218978,0.8418367346938775,0.7021276595744681,0.8735043424484419,catboost,H16,combat,30,1151,0.9,132
0.5136833697223333,0.7923497267759563,0.6736526946107785,0.6540697674418605,0.6637168141592921,0.8494425081734625,catboost,H17,combat,30,1098,0.9,132
0.4054999150848962,0.7101010101010101,0.7707509881422925,0.4599056603773584,0.5760709010339734,0.7491874458297219,catboost,H18,combat,30,990,0.9,134
0.4358834989718838,0.7623655913978494,0.4394904458598726,0.7540983606557377,0.5553319919517102,0.8406083349792614,catboost,H19,combat,30,930,0.9,132
0.4359926309655033,0.7194560210572494,0.7219959266802444,0.6592282659228266,0.6891859052247874,0.7901688699222027,catboost,H2,combat,30,4559,0.9,132
0.1789789875514194,0.4774096385542168,0.8738317757009346,0.368836291913215,0.5187239944521498,0.6711265216899711,catboost,H20,combat,30,664,0.9,131
0.4612539919287072,0.786053882725832,0.7678571428571429,0.441025641025641,0.5602605863192183,0.7755234062573512,catboost,H21,combat,30,631,0.9,132
0.4642808822725389,0.7766143106457243,0.5405405405405406,0.6993006993006993,0.6097560975609756,0.8103756708407872,catboost,H22,combat,30,573,0.9,132
0.3667053472018055,0.679920477137177,0.7244897959183674,0.570281124497992,0.6382022471910113,0.7658982386237865,catboost,H23,combat,30,503,0.9,132
0.521320658427544,0.7938144329896907,0.768595041322314,0.5636363636363636,0.6503496503496503,0.8435795454545455,catboost,H24,combat,30,485,0.9,132
0.4252011661695838,0.7551963048498845,0.5241379310344828,0.672566371681416,0.5891472868217055,0.8262721238938053,catboost,H25,combat,30,433,0.9,133
0.5672268090414311,0.8028169014084507,0.8135593220338984,0.6075949367088608,0.6956521739130435,0.8529661817494805,catboost,H26,combat,30,426,0.9,132
0.5648528659440909,0.7928176795580111,0.7573529411764706,0.7103448275862069,0.7330960854092526,0.8622596535833466,catboost,H27,combat,30,362,0.9,132
0.3299029966900554,0.6893939393939394,0.6493506493506493,0.4761904761904761,0.5494505494505495,0.7587900569032645,catboost,H28,combat,30,264,0.9,132
0.5041457330720409,0.751219512195122,0.78,0.7289719626168224,0.7536231884057971,0.832920083921419,catboost,H29,combat,30,205,0.9,132
0.332084687849539,0.8340820604971548,0.3923809523809524,0.4671201814058957,0.4265010351966873,0.7659759095724786,catboost,H3,combat,30,3339,0.9,135
0.4483219332480461,0.7285714285714285,0.6774193548387096,0.7,0.6885245901639344,0.7775,catboost,H30,combat,30,140,0.9,132
0.4193559932906815,0.7836386607706886,0.5197132616487455,0.6058495821727019,0.5594855305466238,0.8014319005225117,catboost,H4,combat,30,3166,0.9,131
0.3336542347737097,0.6982591876208898,0.5783938814531548,0.55,0.5638397017707363,0.725545817818545,catboost,H5,combat,30,3102,0.9,129
0.3343206189565047,0.614406779661017,0.852670349907919,0.4751154438173422,0.6102141680395388,0.7283962674655915,catboost,H6,combat,30,3068,0.9,130
0.4845131132062917,0.7861573620633366,0.5955649419218585,0.6746411483253588,0.6326416152551879,0.8265152768437811,catboost,H7,combat,30,3063,0.9,159
0.1738588822667817,0.4556451612903225,0.9909338168631008,0.4256230529595015,0.5954780713701988,0.7495521806853582,catboost,H8,combat,30,2728,0.9,131
0.2875109020700847,0.579468707789284,0.909957627118644,0.502927400468384,0.6478129713423831,0.7604941315036224,catboost,H9,combat,30,2221,0.9,130
0.4482824453791987,0.7566972828166858,0.6080928126768534,0.6498336861203508,0.628270720654875,0.8082001344561858,catboost,H1,combat,30,10452,0.8,46
0.375702084090057,0.729995090819833,0.6365280289330922,0.5021398002853067,0.5614035087719298,0.7744475385890132,catboost,H10,combat,30,2037,0.8,54
0.5358742806418167,0.7878787878787878,0.7643564356435644,0.6256077795786061,0.6880570409982175,0.8389044827028952,catboost,H11,combat,30,1650,0.8,54
0.4321457131722459,0.7569444444444444,0.5705996131528046,0.6441048034934498,0.6051282051282051,0.8109569756528889,catboost,H12,combat,30,1584,0.8,53
0.4389945029685541,0.7877237851662404,0.6295264623955432,0.5317647058823529,0.576530612244898,0.7991984713112638,catboost,H13,combat,30,1564,0.8,54
0.3369397098299663,0.6445497630331753,0.9195046439628484,0.5987903225806451,0.7252747252747253,0.7829718036260891,catboost,H14,combat,30,1266,0.8,54
0.2344636432495956,0.643265306122449,0.6254416961130742,0.3484251968503937,0.4475347661188369,0.6477421232387792,catboost,H15,combat,30,1225,0.8,54
0.5526859798622025,0.7715030408340573,0.6196660482374768,0.8520408163265306,0.7175080558539205,0.8720591003199699,catboost,H16,combat,30,1151,0.8,54
0.4979657814845735,0.7841530054644809,0.6559766763848397,0.6540697674418605,0.6550218340611353,0.8457297514033681,catboost,H17,combat,30,1098,0.8,54
0.4111858894607282,0.7141414141414142,0.7563636363636363,0.490566037735849,0.5951359084406295,0.7425661710780718,catboost,H18,combat,30,990,0.8,55
0.4498430750481043,0.7623655913978494,0.441358024691358,0.7814207650273224,0.5641025641025641,0.8497670097512089,catboost,H19,combat,30,930,0.8,55
0.410812983721856,0.7069532792279009,0.7016328550222662,0.6592282659228266,0.6797698945349953,0.7825657849010967,catboost,H2,combat,30,4559,0.8,54
0.1985237979541598,0.4789156626506024,0.8888888888888888,0.3629191321499014,0.5154061624649859,0.6845814645912638,catboost,H20,combat,30,664,0.8,54
0.42810883221848,0.7749603803486529,0.7731958762886598,0.3846153846153846,0.5136986301369864,0.7924605975064691,catboost,H21,combat,30,631,0.8,54
0.4639865891945634,0.7818499127399651,0.5511363636363636,0.6783216783216783,0.6081504702194357,0.8135957066189625,catboost,H22,combat,30,573,0.8,54
0.3386421498605765,0.6679920477137177,0.6933962264150944,0.5903614457831325,0.6377440347071583,0.7429244537203935,catboost,H23,combat,30,503,0.8,54
0.4763630063680025,0.7752577319587629,0.7295081967213115,0.5393939393939394,0.6202090592334495,0.8304166666666668,catboost,H24,combat,30,485,0.8,54
0.4399804785877106,0.766743648960739,0.5434782608695652,0.6637168141592921,0.5976095617529881,0.831388274336283,catboost,H25,combat,30,433,0.8,55
0.5567668841145577,0.7981220657276995,0.78125,0.6329113924050633,0.6993006993006993,0.8601927073493293,catboost,H26,combat,30,426,0.8,54
0.5778988693888399,0.7983425414364641,0.7571428571428571,0.7310344827586207,0.743859649122807,0.8636580327347847,catboost,H27,combat,30,362,0.8,54
0.4424993295412808,0.7386363636363636,0.7093023255813954,0.580952380952381,0.6387434554973822,0.7810721772985925,catboost,H28,combat,30,264,0.8,54
0.4929499188524847,0.7463414634146341,0.7669902912621359,0.7383177570093458,0.7523809523809524,0.8285332824718672,catboost,H29,combat,30,205,0.8,54
0.3060663081955289,0.8122192273135669,0.3495145631067961,0.4897959183673469,0.4079320113314447,0.7559212781040642,catboost,H3,combat,30,3339,0.8,56
0.4351941398892446,0.7214285714285714,0.6666666666666666,0.7,0.6829268292682927,0.7802083333333334,catboost,H30,combat,30,140,0.8,54
0.4298095661053913,0.7814276689829438,0.5146067415730337,0.637883008356546,0.5696517412935324,0.8112016858739783,catboost,H4,combat,30,3166,0.8,54
0.3199607674108302,0.68214055448098,0.5475792988313857,0.5963636363636363,0.5709312445604874,0.7218190900009083,catboost,H5,combat,30,3102,0.8,53
0.3216932571469806,0.6036505867014341,0.8507177033492823,0.4561313494099538,0.5938543754175016,0.7215478160473668,catboost,H6,combat,30,3068,0.8,53
0.4695496914337404,0.7796278158667973,0.5846477392218717,0.6650717703349283,0.6222719641857862,0.8126795332618603,catboost,H7,combat,30,3063,0.8,73
0.1621792249262628,0.4420821114369501,0.988785046728972,0.411993769470405,0.5816382627817482,0.7418711059190031,catboost,H8,combat,30,2728,0.8,53
0.3087367204876104,0.5929761368752814,0.9178794178794178,0.5169789227166276,0.6614232209737828,0.7619823694025591,catboost,H9,combat,30,2221,0.8,53
0.4894593162286171,0.7786069651741293,0.6487863350314654,0.6546719080737828,0.6517158338350392,0.8275598360709507,catboost,H1,neurocombat,30,10452,none,2850
0.4409256064676413,0.7589592538046146,0.7019230769230769,0.5206847360912982,0.5978705978705978,0.8149969675484978,catboost,H10,neurocombat,30,2037,none,2850
0.5267778226259224,0.7842424242424243,0.7972665148063781,0.5672609400324149,0.6628787878787878,0.8567452354317255,catboost,H11,neurocombat,30,1650,none,2850
0.4567424951445692,0.7493686868686869,0.5497553017944535,0.7358078602620087,0.6293183940242764,0.8375088228222172,catboost,H12,neurocombat,30,1584,none,2850
0.4833606488510365,0.7947570332480819,0.6209302325581395,0.6282352941176471,0.624561403508772,0.8258431028249754,catboost,H13,neurocombat,30,1564,none,2850
0.3799971025651946,0.6927330173775671,0.9205020920502092,0.6653225806451613,0.7723815096547688,0.811330056510478,catboost,H14,neurocombat,30,1266,none,2850
0.2506733175384483,0.649795918367347,0.632996632996633,0.3700787401574803,0.4670807453416149,0.6614228137800767,catboost,H15,neurocombat,30,1225,none,2850
0.5374719124055041,0.7688966116420504,0.6211538461538462,0.8239795918367347,0.7083333333333334,0.8632128740824393,catboost,H16,neurocombat,30,1151,none,2850
0.5437454366283022,0.8005464480874317,0.6721763085399449,0.7093023255813954,0.6902404526166902,0.8694713466164949,catboost,H17,neurocombat,30,1098,none,2850
0.4709614411418883,0.7424242424242424,0.7107231920199502,0.6721698113207547,0.6909090909090909,0.7930737049136609,catboost,H18,neurocombat,30,990,none,2850
0.4973953492655506,0.7924731182795699,0.4833333333333333,0.7923497267759563,0.6004140786749482,0.8417860878852386,catboost,H19,neurocombat,30,930,none,2850
0.4456788106503764,0.7240622943627989,0.713738630923887,0.6931659693165969,0.7033018867924529,0.7975084214867224,catboost,H2,neurocombat,30,4559,none,2850
0.1766559151548829,0.4487951807228915,0.8852459016393442,0.3195266272189349,0.4695652173913043,0.7091043857334891,catboost,H20,neurocombat,30,664,none,2850
