MCC_Overall,Accuracy,Precision (Macro),Precision (Weighted),Recall (Macro),Recall (Weighted),F1-Score (Macro),F1-Score (Weighted),AUC (OvR),AUC (OvO),MCC_H1,MCC_H10,MCC_H11,MCC_H12,MCC_H13,MCC_H14,MCC_H15,MCC_H16,MCC_H17,MCC_H18,MCC_H19,MCC_H2,MCC_H20,MCC_H21,MCC_H22,MCC_H23,MCC_H24,MCC_H25,MCC_H26,MCC_H27,MCC_H28,MCC_H29,MCC_H3,MCC_H30,MCC_H4,MCC_H5,MCC_H6,MCC_H7,MCC_H8,MCC_H9,model,method,fold_id,pca_var,n_features
0.837140805236441,0.8508027870342321,0.7598782917869704,0.8524357799845776,0.7587010534998585,0.8508027870342321,0.756942479529627,0.8510515394707038,0.9857991692651662,0.9820242217667318,0.8747934986328185,0.8536428877424147,0.7885982012553225,0.7425529013334297,0.7751585340327216,0.3688380814040119,0.7901874510873323,0.7675744593371316,0.743930341130035,0.6443331470779612,0.8740104167110815,0.9286748208795008,0.33685431115748843,0.9236557487812573,0.895851397420518,0.7851481575562141,0.828983362952424,0.9486019225596207,0.3714660555652402,0.8821276237895442,0.931922766134977,0.2729071279539602,0.9027229547057446,0.4002133447892477,0.9130423904152917,0.91742568594255,0.7639964254217605,0.8510055996495619,0.6750912898456326,0.8305615439893235,logreg,raw,0,0.99,657
0.8424344628382793,0.8558012723417147,0.7801115548783117,0.8578437884289722,0.7697919525016488,0.8558012723417147,0.7740543710228045,0.8565250534564061,0.9839755561479219,0.9810020150348392,0.8781392611951787,0.8242337006754766,0.7514527416068739,0.7720973781477691,0.8224403872932513,0.347172704876337,0.8048804522728374,0.7835911238339952,0.7622254377968123,0.5671971551752156,0.9304154227921599,0.932842240637798,0.491408497061467,0.9059237822957161,0.9168949135973037,0.7876402235535362,0.7978567054500919,0.9200457283550803,0.3373081079007579,0.9058522601590664,0.9587666502952666,0.5118351913225839,0.9042648035890216,0.5318704999349755,0.9370078804575506,0.9338264087534901,0.7499343894902073,0.8357942497964927,0.5908348664344513,0.8870804929029686,logreg,raw,1,0.99,683
0.8300185745616404,0.8442896092093305,0.7592596661162587,0.8473292843017418,0.7523004423655983,0.8442896092093305,0.7540558389551486,0.8453063666827076,0.9831496868264794,0.9795674054288627,0.8685437226381404,0.8145207625169337,0.7868534061879957,0.778408902608005,0.7804765480838418,0.3332290121482513,0.7943378038043148,0.750184551302892,0.743245904805677,0.6109753272424853,0.8979220318389118,0.9360807453175214,0.4657340134770578,0.8752513555758094,0.8638325799097879,0.7071258590155475,0.7961968048253177,0.9211674555153917,0.27837493173006206,0.9288069399829839,0.9330364555467595,0.34003947037839627,0.9000896586306627,0.38366088355649747,0.9283578354594322,0.9098100606740196,0.7354406793503769,0.8088340076131175,0.7452867570453054,0.8653559382272527,logreg,raw,2,0.99,652
0.8397631736808989,0.8535292335655862,0.7758661553288272,0.8538708099154343,0.7558046122619634,0.8535292335655862,0.7646777490894585,0.8532878552551756,0.9833319395150345,0.9798805346992877,0.8822043112689735,0.8407032376705491,0.7748538502682026,0.8039636307833997,0.8034455994853883,0.43019062000739794,0.8049524193293682,0.7583069373398957,0.7576875542704921,0.4457521668489867,0.891604634361688,0.9237329618346973,0.4108154431642235,0.8898224963666351,0.9267486306469621,0.7768824524976775,0.7656350983727117,0.9190916507061733,0.3515936030679203,0.8604886099992664,0.986679226547175,0.4686270583709818,0.9098281514955621,0.4384691034584512,0.925246443339914,0.9190179325403215,0.7432154029014051,0.8372871701972773,0.6476184543489744,0.9067167606045748,logreg,raw,3,0.99,668
0.8361044594390832,0.8498939715237807,0.7619739628664208,0.85034671195622,0.7508122263203505,0.8498939715237807,0.755143194003933,0.849821721052578,0.9837151076095795,0.9801153318310711,0.8752682644608182,0.8504194076695021,0.7641764294254048,0.783858561455538,0.7740424880814328,0.30505437329731006,0.7885286216160363,0.7543390820697486,0.743245904805677,0.5341691238774117,0.899920814019374,0.9159181742874262,0.5615309738093527,0.9403452809057224,0.8980204939491636,0.809508825267221,0.6912409167811641,0.9043365147794495,0.34403852033017424,0.8650343037571385,0.8884140068386701,0.30783812701658064,0.906963092822373,0.44265560523311037,0.9312699728020196,0.9097687533743751,0.7864731969076015,0.8433684786905183,0.6192266603917128,0.8735066673258605,logreg,raw,4,0.99,645
0.825933221828795,0.840654347167525,0.7332595837637713,0.8401161261438529,0.738221528441988,0.840654347167525,0.7343672342265539,0.8399640270089725,0.9811216532563151,0.9782436162569599,0.8682495484300313,0.8086345177215456,0.7681959737842617,0.7819778426104333,0.8120908231060135,0.3272189952104351,0.7210185898781911,0.7168651003649892,0.7305465350923638,0.5776774750731698,0.8692308857410055,0.906426929201916,0.3111569215865536,0.9245102776514382,0.8589953962129837,0.6879977866986648,0.8063328102527343,0.9211674555153917,0.30602756893498734,0.8742774683719557,0.9459909954015426,0.3174152349095332,0.9020697712806849,0.2563718202474196,0.9018782718205751,0.913595208546552,0.7803852834465886,0.8515723221192846,0.6298287953572488,0.8037329836566242,logreg,raw,0,0.95,260
0.8270251390167437,0.8417146319297183,0.7498070867475667,0.842285015387261,0.7540221273824966,0.8417146319297183,0.7512317946207785,0.8418109335488607,0.9807655423384767,0.9787918056033162,0.8626082154471509,0.8018982168137984,0.7489047523868214,0.7657411245716021,0.8084719075908149,0.4319975138232807,0.792656319588553,0.7716561479745586,0.7308349724300762,0.512812434116377,0.8993016729974607,0.9144201638714846,0.4073034877469943,0.9127494271785799,0.9220591929015148,0.7233246798375326,0.7551366682928923,0.9033430086889985,0.3457273622073015,0.8973861961893898,0.9598578410469673,0.34944327132814695,0.889386428199825,0.4730859840928006,0.9121726035510601,0.9007402276446674,0.7361544600053401,0.8552756892543792,0.5235735591263351,0.8694034648464048,logreg,raw,1,0.95,279
0.8082101858009997,0.824598606482884,0.7311787868477602,0.8239224918660552,0.7314984653138356,0.824598606482884,0.730691832609326,0.8239291955765483,0.9809853629285837,0.9781029209915527,0.8466185674063857,0.8093464560399095,0.7240365101688175,0.7309578958010338,0.7614140709743473,0.3980675902445032,0.7289668345324849,0.7502281120994923,0.7059062083790705,0.5294273169763501,0.86413916767763,0.8948342800884319,0.3338063571951879,0.9120368564536838,0.8275226273787827,0.6887791642057343,0.7218074045189607,0.9289061923759602,0.2842671561390714,0.8873249340175038,0.9598578410469673,0.44247229683339523,0.8818194060622035,0.3794146569735416,0.8974648714072029,0.8912234004389745,0.74074679128283,0.8216308531034688,0.5731414674302365,0.8260736942359945,logreg,raw,2,0.95,255
0.8292865756783684,0.8439866707058468,0.7527244838209082,0.8407900397658585,0.7418937864564298,0.8439866707058468,0.7462527189455295,0.841924713939234,0.9795195493869483,0.9768927065407966,0.8733727115145622,0.8085852059607471,0.7438127042165811,0.7508944591057436,0.7811595361089306,0.4073683631071073,0.7442627628179189,0.7665653065554062,0.7767766931589457,0.4495763427446179,0.8748247052875747,0.9071888218188284,0.4204841026908821,0.8766538132484674,0.895851397420518,0.6644635954076216,0.7746216162996652,0.933846786632897,0.3162969778936763,0.8722281796352453,0.9735318643959076,0.33082831101141413,0.9030812090620273,0.44265560523311037,0.8995150643645072,0.9230286588498914,0.7622751518769922,0.8583356267758634,0.6133046347135287,0.8913404356654913,logreg,raw,3,0.95,267
0.8281773219518992,0.8426234474401696,0.743520509960297,0.8423846792308572,0.74580043325757,0.8426234474401696,0.7429422955838395,0.8417814066753441,0.9812652807343835,0.9786579913642289,0.8667076863191002,0.8284325336779746,0.7468654963708815,0.7702364418685734,0.7874103854052693,0.32518756564939866,0.7234066446301889,0.7512748122842691,0.7137920396465826,0.58847044299985,0.880404678531745,0.9063787117820225,0.49259191981265144,0.9728922435706789,0.8936952739631148,0.7823477310070819,0.6967850581751378,0.8829283774425974,0.34670458154740347,0.847384251011756,0.9456172245578404,0.18236271544954732,0.9086403934747405,0.42596070091058236,0.9215235146814873,0.8943246243740594,0.7584910557666582,0.8517807020043325,0.5801913815042041,0.8734222200179577,logreg,raw,4,0.95,251
0.8098034927198682,0.8262647682520449,0.7241999713327247,0.8209137581779716,0.7097634231658826,0.8262647682520449,0.7129775257172252,0.822390232957579,0.9795956930035501,0.9761242105583212,0.8509342209587424,0.7664210871334398,0.766065598828536,0.7134300145473685,0.74311780680838,0.27756462518732344,0.7153604085215389,0.7111852410091742,0.7150539585609893,0.5008837230748521,0.9027975381414175,0.887786318513043,0.305485703295904,0.9329458599321225,0.8319538844674146,0.6992357287177751,0.8726630919593757,0.9133671594786108,0.2594266515292894,0.826952904735651,0.9594956318146153,0.2729071279539602,0.8883501684083752,0.2732551145197964,0.8827433316229919,0.9133931950376375,0.7126397602183256,0.8708287737551096,0.5245499546887277,0.7720409497951359,logreg,raw,0,0.9,142
