accuracy,precision,recall,f1-score,auc,mcc,hospital,method,n_calib,n_test,pca_var,n_features
0.6150586701434159,0.8836265223274695,0.56414686825054,0.6886369628262589,0.7238277989553664,0.28915037009530276,WLU,raw,30,3068,0.95,239
0.6508704061895552,0.7743300423131171,0.5900053734551316,0.6697163769441903,0.7239693769346712,0.3266499635938013,Z04O,raw,30,3102,0.95,238
0.8123370981754996,0.8262599469496021,0.8799435028248588,0.8522571819425444,0.8962581780617516,0.5980303636970026,ZOZLO,raw,30,1151,0.95,243
0.7962085308056872,0.9137577002053389,0.8364661654135338,0.873405299313052,0.8270444055683764,0.3656539285088854,AKS,raw,30,1266,0.9,131
0.7535096310806398,0.526775956284153,0.599502487562189,0.5607911576497964,0.7716513712975628,0.3920414955255368,ARCHDAM,raw,30,3063,0.9,159
0.6522425773847126,0.38046448087431695,0.7416777629826897,0.5029345372460496,0.7678501818141719,0.31234741709348385,B2K,raw,30,3166,0.9,131
0.4864457831325301,0.9750889679715302,0.4506578947368421,0.6164229471316085,0.7225093984962406,0.18317022006640268,CHE,raw,30,664,0.9,131
0.755868544600939,0.7402597402597403,0.40425531914893614,0.5229357798165137,0.8404628592758493,0.408530261455908,CMD,raw,30,426,0.9,132
0.5216275659824047,0.9598715890850722,0.4879640962872297,0.6470110900730321,0.7160755132731502,0.18642973277903138,GAK,raw,30,2728,0.9,131
0.5881326352530541,0.44266666666666665,0.8601036269430051,0.5845070422535211,0.7500136351240796,0.30819747020474214,KAL,raw,30,573,0.9,132
0.643905360886493,0.39074399531341536,0.8174019607843137,0.5287356321839081,0.7931185058248429,0.34832942567774666,KATMOJPRZ,raw,30,3339,0.9,135
0.775609756097561,0.7883211678832117,0.864,0.8244274809160306,0.8127000000000001,0.519584512561172,KIEG,raw,30,205,0.9,132
0.6745524296675192,0.7935285053929122,0.5786516853932584,0.6692657569850552,0.7424465708665355,0.38176067149946613,KLU,raw,30,1564,0.9,133
0.705229793977813,0.6666666666666666,0.7516778523489933,0.7066246056782335,0.7838240925489248,0.41558029388996515,KUD,raw,30,631,0.9,132
0.6120092378752887,0.45964912280701753,0.903448275862069,0.6093023255813953,0.8374281609195403,0.36688569821011396,LUMICE,raw,30,433,0.9,133
0.7417771232204222,0.7416974169741697,0.6561479869423286,0.6963048498845266,0.8045388450150956,0.4758592189382639,LUX_A,raw,30,2037,0.9,132
0.7335984095427436,0.7454545454545455,0.831081081081081,0.7859424920127795,0.8171595508552031,0.4405853274284531,MKW,raw,30,503,0.9,132
0.7348484848484849,0.8121827411167513,0.8290155440414507,0.8205128205128205,0.7570604977012333,0.31371203654614255,MOR,raw,30,264,0.9,132
0.7431693989071039,0.6324786324786325,0.8466819221967964,0.7240704500978473,0.8675849988056374,0.5115524421270538,OST,raw,30,1098,0.9,132
0.7648484848484849,0.6959152798789713,0.7109737248840804,0.7033639143730887,0.8421042899123341,0.5087017250649967,OTW,raw,30,1650,0.9,132
0.4506122448979592,0.9323843416370107,0.45211389128559104,0.6089482858803021,0.46066358145736924,-0.056022269955724485,PIO,raw,30,1225,0.9,131
0.7140151515151515,0.6538461538461539,0.7972413793103448,0.7184586699813549,0.8230596925053189,0.44242741295024246,PRZ,raw,30,1584,0.9,130
0.7486187845303868,0.7647058823529411,0.8628318584070797,0.8108108108108109,0.8377147319104632,0.44752710986060695,PUS,raw,30,362,0.9,132
0.7142857142857143,0.75,0.75,0.75,0.8054166666666667,0.4166666666666667,SL2,raw,30,140,0.9,132
0.779828905898244,0.8558659217877095,0.8689733408961997,0.8623698283141008,0.773255194723167,0.31269765835522084,SLU,raw,30,2221,0.9,130
0.7711340206185567,0.7098765432098766,0.6424581005586593,0.6744868035190615,0.8333881038448899,0.5001680214786159,SRK,raw,30,485,0.9,132
0.6334722526869928,0.9286663712893221,0.5812534664448142,0.7149923247484223,0.7756723520726503,0.33532674460720824,STG1,raw,30,4559,0.9,132
0.6449483352468427,0.5423807318202871,0.8246478873239437,0.6543727298127968,0.7808341597821209,0.35018522886870107,SZC,raw,30,10452,0.9,117
0.598989898989899,0.446,0.6501457725947521,0.5290628706998813,0.6685397055709014,0.2113004002662401,TER_L,raw,30,990,0.9,134
0.5193548387096775,0.3141524105754277,0.9711538461538461,0.47473560517038776,0.8673290006392499,0.3250715686799466,TOR,raw,30,930,0.9,132
0.6124511082138201,0.8824728260869565,0.5611231101511879,0.6860311592289411,0.7237658437524201,0.28544533320804955,WLU,raw,30,3068,0.9,130
0.6424887169568021,0.7776957163958641,0.5658248253627082,0.655054432348367,0.7169821532876584,0.31934185393388054,Z04O,raw,30,3102,0.9,129
0.8105994787141616,0.821522309711286,0.884180790960452,0.8517006802721089,0.8962581780617516,0.5937173948060466,ZOZLO,raw,30,1151,0.9,132
0.7867298578199052,0.9075975359342916,0.8308270676691729,0.8675171736997056,0.8155940594059405,0.33493065032480623,AKS,raw,30,1266,0.8,54
0.7411034933072151,0.5058324496288441,0.5932835820895522,0.546078992558672,0.7578249742874825,0.36886772004204926,ARCHDAM,raw,30,3063,0.8,73
0.6873025900189513,0.40700389105058365,0.6964047936085219,0.5137524557956779,0.773404129207985,0.3299264571637315,B2K,raw,30,3166,0.8,54
0.44879518072289154,0.9618320610687023,0.4144736842105263,0.5793103448275863,0.7112312030075187,0.13412638651390132,CHE,raw,30,664,0.8,54
0.7605633802816901,0.7407407407407407,0.425531914893617,0.5405405405405406,0.8218987184272738,0.4219244094219156,CMD,raw,30,426,0.8,54
0.44208211143695014,0.9696663296258847,0.3912688698490412,0.5575581395348838,0.687922265574944,0.1777858845933883,GAK,raw,30,2728,0.8,53
0.5724258289703316,0.4326424870466321,0.8652849740932642,0.5768566493955095,0.7509817289337332,0.29127789655795994,KAL,raw,30,573,0.8,54
0.6094639113507038,0.36853448275862066,0.8382352941176471,0.5119760479041916,0.7846299340187918,0.32320466945661397,KATMOJPRZ,raw,30,3339,0.8,56
0.7560975609756098,0.7819548872180451,0.832,0.8062015503875969,0.7974000000000001,0.4797815331469858,KIEG,raw,30,205,0.8,54
0.6675191815856778,0.7620396600566572,0.604494382022472,0.6741854636591479,0.7411529356849932,0.35350551982439804,KLU,raw,30,1564,0.8,54
0.7068145800316957,0.706959706959707,0.6476510067114094,0.6760070052539404,0.7828768365681118,0.41052528728100846,KUD,raw,30,631,0.8,54
0.6004618937644342,0.4507042253521127,0.8827586206896552,0.5967365967365967,0.8099856321839082,0.3388437003172954,LUMICE,raw,30,433,0.8,55
0.7216494845360825,0.6990950226244343,0.6724700761697497,0.6855241264559068,0.7920417892202187,0.4362875687490586,LUX_A,raw,30,2037,0.8,54
0.6958250497017893,0.7060518731988472,0.8277027027027027,0.7620528771384136,0.8044457500979239,0.35635493728855877,MKW,raw,30,503,0.8,54
0.7537878787878788,0.7882882882882883,0.9067357512953368,0.8433734939759037,0.7777858863022696,0.2967249716247231,MOR,raw,30,264,0.8,54
0.7395264116575592,0.6235679214402619,0.8718535469107551,0.7270992366412213,0.8585009191399204,0.5161802313800086,OST,raw,30,1098,0.8,54
0.7581818181818182,0.6931464174454829,0.6877897990726429,0.6904577191621412,0.8347014597629061,0.4920638345292786,OTW,raw,30,1650,0.8,54
0.4710204081632653,0.9428076256499134,0.46937014667817084,0.6267281105990783,0.4993071352001464,-0.013854255522432472,PIO,raw,30,1225,0.8,54
0.6938131313131313,0.6333333333333333,0.7862068965517242,0.7015384615384616,0.8027297177953515,0.4043754155552642,PRZ,raw,30,1584,0.8,53
0.7375690607734806,0.758893280632411,0.8495575221238938,0.8016701461377871,0.8301665799062988,0.4233747761972131,PUS,raw,30,362,0.8,54
0.75,0.7647058823529411,0.8125,0.7878787878787878,0.81,0.4855303805588614,SL2,raw,30,140,0.8,54
0.7946870778928411,0.8496522204387373,0.900737379466818,0.8744493392070485,0.7606897730397025,0.31817623889919144,SLU,raw,30,2221,0.8,53
0.7298969072164948,0.6875,0.49162011173184356,0.5732899022801303,0.8006353379340563,0.3951267304018092,SRK,raw,30,485,0.8,54
0.6067119982452293,0.9306413301662708,0.543261231281198,0.6860444755734547,0.7664059958364833,0.31814734421138646,STG1,raw,30,4559,0.8,54
0.6515499425947188,0.5491255961844197,0.8107981220657277,0.6547867298578199,0.7729254619014692,0.3541257063258247,SZC,raw,30,10452,0.8,46
0.5959595959595959,0.4431137724550898,0.6472303206997084,0.5260663507109005,0.6536199818854457,0.20558828259270892,TER_L,raw,30,990,0.8,55
0.5075268817204301,0.3094512195121951,0.9759615384615384,0.4699074074074074,0.8690869379927552,0.31858318205644354,TOR,raw,30,930,0.8,55
0.6251629726205997,0.8745980707395499,0.5874730021598272,0.7028423772609819,0.7137371321051287,0.28277135344993193,WLU,raw,30,3068,0.8,53
0.6041263700838169,0.7609233305853257,0.4959699086512628,0.6005204944697463,0.665895360079948,0.2633238019577145,Z04O,raw,30,3102,0.8,53
0.8149435273675065,0.8520625889046942,0.846045197740113,0.8490432317505315,0.8986334825470914,0.6100193131897389,ZOZLO,raw,30,1151,0.8,54
0.815955766192733,0.9150849150849151,0.8609022556390977,0.8871670702179176,0.8294917367676617,0.3961575467834921,AKS,sitewise,30,1266,,2850
0.7414299706170421,0.5057803468208093,0.6529850746268657,0.5700325732899023,0.7827473962634812,0.3958912483065594,ARCHDAM,sitewise,30,3063,,2850
0.6999368288060644,0.43353373413493657,0.8641810918774967,0.5774021352313167,0.8466188629101846,0.43711197588678463,B2K,sitewise,30,3166,,2850
0.5858433734939759,0.9637883008356546,0.569078947368421,0.7156153050672182,0.7367833646616542,0.18788676601209287,CHE,sitewise,30,664,,2850
0.7676056338028169,0.6166666666666667,0.7872340425531915,0.6915887850467289,0.8410352121438348,0.5193107238015747,CMD,sitewise,30,426,,2850
0.6730205278592375,0.9539895165987187,0.6682986536107711,0.7859884836852208,0.7685421260312227,0.23958690508430389,GAK,sitewise,30,2728,,2850
0.6335078534031413,0.4749262536873156,0.8341968911917098,0.6052631578947368,0.7848786473956912,0.35170430933000635,KAL,sitewise,30,573,,2850
0.7334531296795448,0.47104851330203446,0.7377450980392157,0.5749761222540593,0.8199782588421813,0.4153570926402585,KATMOJPRZ,sitewise,30,3339,,2850
0.7707317073170732,0.8,0.832,0.8156862745098039,0.8364,0.513458859111419,KIEG,sitewise,30,205,,2850
0.7084398976982097,0.7825520833333334,0.6752808988764045,0.7249698431845597,0.7822091821424999,0.42347760368669074,KLU,sitewise,30,1564,,2850
0.7464342313787639,0.7363013698630136,0.7214765100671141,0.7288135593220338,0.8270955519277667,0.490854067295484,KUD,sitewise,30,631,,2850
0.6466512702078522,0.48484848484848486,0.8827586206896552,0.6259168704156479,0.8502155172413792,0.39717929198223145,LUMICE,sitewise,30,433,,2850
0.7648502700049091,0.7483069977426636,0.721436343852013,0.7346260387811634,0.831997329289634,0.5239286979011802,LUX_A,sitewise,30,2037,,2850
0.7514910536779325,0.8301158301158301,0.7263513513513513,0.7747747747747747,0.8265928972450711,0.5059093383024126,MKW,sitewise,30,503,,2850
0.7462121212121212,0.815,0.844559585492228,0.8295165394402035,0.7938407647960299,0.33464700152789884,MOR,sitewise,30,264,,2850
0.7504553734061931,0.6417391304347826,0.8443935926773455,0.7292490118577075,0.8713481065025255,0.5221264787038572,OST,sitewise,30,1098,,2850
0.7830303030303031,0.7097242380261248,0.7557959814528593,0.7320359281437125,0.8571734564467339,0.5508253079501765,OTW,sitewise,30,1650,,2850
0.3673469387755102,0.9705882352941176,0.34167385677308026,0.5054243777919591,0.5625408528773499,0.07657740311120609,PIO,sitewise,30,1225,,2850
0.6938131313131313,0.6140684410646388,0.8910344827586207,0.727068092290377,0.8382899120870299,0.44135204308430426,PRZ,sitewise,30,1584,,2850
0.7458563535911602,0.8045454545454546,0.7831858407079646,0.7937219730941704,0.8421069755335763,0.46322688316293364,PUS,sitewise,30,362,,2850
0.7214285714285714,0.7530864197530864,0.7625,0.7577639751552795,0.8112499999999999,0.43010856046828544,SL2,sitewise,30,140,,2850
0.7253489419180549,0.8780327868852459,0.7595008508224617,0.8144768856447688,0.7548392849623633,0.3082267366117763,SLU,sitewise,30,2221,,2850
0.7587628865979381,0.6336206896551724,0.8212290502793296,0.7153284671532847,0.8418410194617884,0.5249809998793488,SRK,sitewise,30,485,,2850
0.7424873875849967,0.8935275080906149,0.7656683305601775,0.8246714456391876,0.7940726630851345,0.3658272213601819,STG1,sitewise,30,4559,,2850
0.7250287026406429,0.6276713338246132,0.7997652582159624,0.7033443435177539,0.8267176866106197,0.4655669180630205,SZC,sitewise,30,10452,,2850
0.6313131313131313,0.4773662551440329,0.6763848396501457,0.5597104945717732,0.6885783679777939,0.27013685809935795,TER_L,sitewise,30,990,,2850
0.6634408602150538,0.39478957915831664,0.9471153846153846,0.5572842998585573,0.9068559556786703,0.44190587130589637,TOR,sitewise,30,930,,2850
0.6750325945241199,0.8853801169590644,0.6539956803455723,0.7522981366459627,0.7502671818127059,0.3411099113706196,WLU,sitewise,30,3068,,2850
0.6814958091553837,0.8294339622641509,0.5905427189682966,0.6898932831136221,0.7752661722164225,0.40450758832186823,Z04O,sitewise,30,3102,,2850
0.8305821025195482,0.872278664731495,0.8488700564971752,0.8604151753758053,0.906620244608537,0.6454330420667632,ZOZLO,sitewise,30,1151,,2850
0.7906793048973144,0.9209694415173867,0.8214285714285714,0.8683556880278192,0.8291753517457008,0.3804808121082057,AKS,sitewise,30,1266,0.99,630
0.7345739471106758,0.4960212201591512,0.6977611940298507,0.57984496124031,0.7810201978157025,0.4061044214670058,ARCHDAM,sitewise,30,3063,0.99,693
0.6203411244472521,0.36820572764465226,0.8388814913448736,0.511779041429732,0.8000325308146763,0.3339567282931751,B2K,sitewise,30,3166,0.99,630
0.5632530120481928,0.9622093023255814,0.5444078947368421,0.6953781512605042,0.687999295112782,0.1736660611538319,CHE,sitewise,30,664,0.99,630
0.755868544600939,0.5893719806763285,0.8652482269503546,0.7011494252873564,0.8620131890008709,0.5338384076753262,CMD,sitewise,30,426,0.99,633
0.6176686217008798,0.9571428571428572,0.6013871889024888,0.7386619894763218,0.7395360620508538,0.22120410292082646,GAK,sitewise,30,2728,0.99,632
0.6649214659685864,0.5015873015873016,0.8186528497409327,0.6220472440944882,0.7887373875102263,0.38520399110595327,KAL,sitewise,30,573,0.99,633
0.7966457023060797,0.5988455988455988,0.508578431372549,0.5500331345261763,0.8015138179726905,0.4221365287416908,KATMOJPRZ,sitewise,30,3339,0.99,640
0.7463414634146341,0.7482993197278912,0.88,0.8088235294117647,0.8366000000000001,0.45215133313456024,KIEG,sitewise,30,205,0.99,633
0.6911764705882353,0.7970802919708029,0.6134831460674157,0.6933333333333334,0.7790717834161305,0.40648837108681946,KLU,sitewise,30,1564,0.99,633
0.7131537242472267,0.6811145510835913,0.738255033557047,0.7085346215780999,0.7978011568615596,0.42840642201699913,KUD,sitewise,30,631,0.99,631
0.6836027713625866,0.516,0.8896551724137931,0.6531645569620254,0.8604166666666666,0.44857529833330684,LUMICE,sitewise,30,433,0.99,634
0.6946489936180658,0.619277108433735,0.8389553862894451,0.7125693160813309,0.8112545525684174,0.4236066338394438,LUX_A,sitewise,30,2037,0.99,632
0.7375745526838966,0.7751677852348994,0.7804054054054054,0.7777777777777778,0.8331048439744092,0.4574137551864125,MKW,sitewise,30,503,0.99,632
0.7916666666666666,0.8631578947368421,0.8497409326424871,0.856396866840731,0.8376997737721666,0.4773654051648604,MOR,sitewise,30,264,0.99,633
