mcc,accuracy,precision,recall,f1-score,auc,model,hospital,method,n_calib,n_test,pca_var,n_features
0.39406028821929057,0.7532195268044325,0.49615384615384617,0.6323529411764706,0.5560344827586207,0.7791587007375285,logreg,KATMOJPRZ,combat,30,3339,all,2850
0.46255547595877977,0.7463414634146341,0.7829457364341085,0.808,0.7952755905511811,0.8267,logreg,KIEG,combat,30,205,all,2850
0.3750903234131743,0.6745524296675192,0.7822222222222223,0.5932584269662922,0.6747603833865815,0.7428299936651885,logreg,KLU,combat,30,1564,all,2850
0.4378053590203733,0.7194928684627575,0.6996699669966997,0.7114093959731543,0.7054908485856906,0.7777475462039221,logreg,KUD,combat,30,631,all,2850
0.47690334276155727,0.7321016166281755,0.5700483091787439,0.8137931034482758,0.6704545454545454,0.8549329501915709,logreg,LUMICE,combat,30,433,all,2850
0.4383996989071266,0.7206676485027,0.6826722338204593,0.7116430903155604,0.6968566862013852,0.7926423097362187,logreg,LUX_A,combat,30,2037,all,2850
0.4850472045915631,0.7415506958250497,0.8192307692307692,0.7195945945945946,0.7661870503597122,0.8331374853113984,logreg,MKW,combat,30,503,all,2850
0.38772025947089345,0.6856060606060606,0.8928571428571429,0.6476683937823834,0.7507507507507507,0.7863971393125592,logreg,MOR,combat,30,264,all,2850
0.5881680552952602,0.7959927140255009,0.7134268537074149,0.8146453089244852,0.7606837606837606,0.8862966796719484,logreg,OST,combat,30,1098,all,2850
0.46991192259314085,0.743030303030303,0.6590584878744651,0.714064914992272,0.685459940652819,0.818219221778251,logreg,OTW,combat,30,1650,all,2850
0.06010593889703889,0.3616326530612245,0.9654320987654321,0.3373597929249353,0.5,0.5236227677987816,logreg,PIO,combat,30,1225,all,2850
0.4293434508847327,0.7045454545454546,0.6401308615049073,0.8096551724137931,0.7149817295980512,0.7910481313475974,logreg,PRZ,combat,30,1584,all,2850
0.40504843314761196,0.6933701657458563,0.8248587570621468,0.6460176991150443,0.7245657568238213,0.8116215512753775,logreg,PUS,combat,30,362,all,2850
0.4998122770724148,0.7428571428571429,0.8333333333333334,0.6875,0.7534246575342466,0.8066666666666666,logreg,SL2,combat,30,140,all,2850
0.3434473160476948,0.6942818550202612,0.9075187969924812,0.6846284741917187,0.7804720336243129,0.7787130907766883,logreg,SLU,combat,30,2221,all,2850
0.4642973405328168,0.7319587628865979,0.6079295154185022,0.770949720670391,0.6798029556650246,0.8142549384744587,logreg,SRK,combat,30,485,all,2850
0.30956159698561664,0.688528186005703,0.8909155937052933,0.6907931225734887,0.7781943142767885,0.7508920366487241,logreg,STG1,combat,30,4559,all,2850
0.40688504533293474,0.6969001148105626,0.6012611275964391,0.7610328638497652,0.6717778698715292,0.7888609488541931,logreg,SZC,combat,30,10452,all,2850
0.26516283704974597,0.6696969696969697,0.5240963855421686,0.5072886297376094,0.5155555555555555,0.6570671545279627,logreg,TER_L,combat,30,990,all,2850
0.427212903061414,0.6548387096774193,0.38767395626242546,0.9375,0.5485232067510548,0.8834101321116556,logreg,TOR,combat,30,930,all,2850
0.3112602403463691,0.6277705345501956,0.8917835671342685,0.5766738660907127,0.7004197271773347,0.7500342761423706,logreg,WLU,combat,30,3068,all,2850
0.30514610672284354,0.6531270148291425,0.7439403356121814,0.6432025792584632,0.6899135446685879,0.7197697684478161,logreg,Z04O,combat,30,3102,all,2850
0.6051005560691143,0.8088618592528236,0.8663663663663663,0.8149717514124294,0.8398835516739447,0.8821179426355996,logreg,ZOZLO,combat,30,1151,all,2850
0.38917595244861103,0.7788309636650869,0.9288840262582057,0.7979323308270677,0.8584428715874621,0.8461112558624282,logreg,AKS,raw,30,1266,0.99,630
0.40667141692472314,0.7597126999673522,0.5372807017543859,0.6094527363184079,0.5710955710955711,0.7719376777026774,logreg,ARCHDAM,raw,30,3063,0.99,693
0.2956090477141111,0.6323436512950095,0.3661697990926766,0.7523302263648469,0.4925893635571055,0.7553484243231248,logreg,B2K,raw,30,3166,0.99,630
0.14966511648213265,0.4427710843373494,0.968503937007874,0.40460526315789475,0.5707656612529002,0.6996005639097744,logreg,CHE,raw,30,664,0.99,630
0.47890202448162067,0.7816901408450704,0.7790697674418605,0.475177304964539,0.5903083700440529,0.874903570984198,logreg,CMD,raw,30,426,0.99,633
0.2119772065490172,0.6433284457478006,0.9506097560975609,0.6360669114647083,0.7621608408702029,0.7372839789844858,logreg,GAK,raw,30,2728,0.99,632
0.31170959439748436,0.5933682373472949,0.44594594594594594,0.8549222797927462,0.5861456483126111,0.7719661848922825,logreg,KAL,raw,30,573,0.99,633
0.3587834415600693,0.6729559748427673,0.4106217616580311,0.7769607843137255,0.5372881355932203,0.7848324823389522,logreg,KATMOJPRZ,raw,30,3339,0.99,640
0.4430910254820618,0.7317073170731707,0.7916666666666666,0.76,0.7755102040816326,0.8201,logreg,KIEG,raw,30,205,0.99,633
0.3697245851933298,0.680306905370844,0.7593085106382979,0.6415730337078651,0.6954933008526187,0.7437068649351517,logreg,KLU,raw,30,1564,0.99,633
0.39770944068997716,0.7004754358161648,0.7011070110701108,0.6375838926174496,0.6678383128295254,0.7636596327871494,logreg,KUD,raw,30,631,0.99,631
0.4473363829260912,0.6697459584295612,0.5037878787878788,0.9172413793103448,0.6503667481662592,0.8618534482758622,logreg,LUMICE,raw,30,433,0.99,634
0.46897619723093437,0.7358861070201277,0.7856071964017991,0.5701849836779108,0.6607818411097099,0.8006622271622146,logreg,LUX_A,raw,30,2037,0.99,632
0.46353020623923213,0.7415506958250497,0.7730263157894737,0.793918918918919,0.7833333333333333,0.8332517299908604,logreg,MKW,raw,30,503,0.99,632
0.3257675974361654,0.6931818181818182,0.845679012345679,0.7098445595854922,0.7718309859154929,0.7681529592060133,logreg,MOR,raw,30,264,0.99,633
0.5682969021049707,0.7805100182149363,0.6828358208955224,0.8375286041189931,0.7523124357656732,0.8753293151974852,logreg,OST,raw,30,1098,0.99,631
0.47058637846333345,0.7484848484848485,0.6829652996845426,0.6692426584234931,0.6760343481654957,0.8096329250270826,logreg,OTW,raw,30,1650,0.99,633
-0.027343789670533622,0.3902040816326531,0.9382978723404255,0.3805004314063848,0.5414364640883977,0.47743613878212676,logreg,PIO,raw,30,1225,0.99,630
0.44456823392234435,0.7140151515151515,0.6517857142857143,0.8055172413793104,0.7205428747686613,0.8119513467945887,logreg,PRZ,raw,30,1584,0.99,629
0.44433563874971393,0.7430939226519337,0.7805907172995781,0.8185840707964602,0.7991360691144709,0.797175950026028,logreg,PUS,raw,30,362,0.99,633
0.4001846319530725,0.7,0.7638888888888888,0.6875,0.7236842105263158,0.7747916666666668,logreg,SL2,raw,30,140,0.99,633
0.31540523617343375,0.7789284106258442,0.8573033707865169,0.8655700510493477,0.8614168783516793,0.7668201532223508,logreg,SLU,raw,30,2221,0.99,627
0.4619017109381936,0.7525773195876289,0.6766467065868264,0.6312849162011173,0.653179190751445,0.7966553474276116,logreg,SRK,raw,30,485,0.99,633
0.3086409008582385,0.6075893836367624,0.9243344231667445,0.5488075429839157,0.6887071515573343,0.7626757665753533,logreg,STG1,raw,30,4559,0.99,634
0.37511767143350755,0.6680061232300039,0.5655492864254895,0.8,0.662648259770562,0.7844609430917979,logreg,SZC,raw,30,10452,0.99,592
0.26251418002125426,0.6464646464646465,0.4916864608076009,0.6034985422740525,0.5418848167539267,0.6723203302075964,logreg,TER_L,raw,30,990,0.99,637
0.30653544233802454,0.4935483870967742,0.3034379671150972,0.9759615384615384,0.4629418472063854,0.9056906562966119,logreg,TOR,raw,30,930,0.99,633
0.2884306724941878,0.6101694915254238,0.8855961405926946,0.5550755939524838,0.682421667551779,0.7187790235745284,logreg,WLU,raw,30,3068,0.99,625
0.34899234157027287,0.6753707285622179,0.7632552404438965,0.6652337452982268,0.7108814240597187,0.734682946662504,logreg,Z04O,raw,30,3102,0.99,627
0.5511796947768405,0.790616854908775,0.8100929614873837,0.8615819209039548,0.8350444900752909,0.886224509316295,logreg,ZOZLO,raw,30,1151,0.99,632
0.3740927696360336,0.7898894154818326,0.9191176470588235,0.8223684210526315,0.8680555555555556,0.8435941338494751,logreg,AKS,raw,30,1266,0.95,242
0.41163066578340646,0.7561214495592556,0.5295336787564767,0.6355721393034826,0.5777275296777841,0.7800296877718534,logreg,ARCHDAM,raw,30,3063,0.95,285
0.2880068239045246,0.6269740998104865,0.36182519280205655,0.7496671105193076,0.4880797572605115,0.7567307082619998,logreg,B2K,raw,30,3166,0.95,242
0.18951290371440757,0.4457831325301205,0.9838709677419355,0.40131578947368424,0.5700934579439252,0.722920582706767,logreg,CHE,raw,30,664,0.95,242
0.46016552882322154,0.7746478873239436,0.7848101265822784,0.4397163120567376,0.5636363636363636,0.8608187134502923,logreg,CMD,raw,30,426,0.95,244
0.2145302729743781,0.5498533724340176,0.9657273419649657,0.5173398612811098,0.6737513283740701,0.719249639504689,logreg,GAK,raw,30,2728,0.95,243
0.3326423888467732,0.6020942408376964,0.4528301886792453,0.8704663212435233,0.5957446808510638,0.7682165257703846,logreg,KAL,raw,30,573,0.95,244
0.36009973819655433,0.6840371368673256,0.4187627464309993,0.7549019607843137,0.5386969829470922,0.7813226162442781,logreg,KATMOJPRZ,raw,30,3339,0.95,249
0.45471064917948945,0.7365853658536585,0.7983193277310925,0.76,0.7786885245901639,0.8185999999999999,logreg,KIEG,raw,30,205,0.95,244
0.38571043894926565,0.6835038363171355,0.7793493635077794,0.6191011235955056,0.6900438321853475,0.7509018771046578,logreg,KLU,raw,30,1564,0.95,244
0.42987796505742254,0.716323296354992,0.7102473498233216,0.674496644295302,0.6919104991394148,0.7799040651389644,logreg,KUD,raw,30,631,0.95,243
0.40851256022179366,0.648960739030023,0.4868913857677903,0.896551724137931,0.6310679611650486,0.8351053639846744,logreg,LUMICE,raw,30,433,0.95,244
0.4348962156447315,0.7216494845360825,0.7340425531914894,0.6006528835690969,0.6606822262118492,0.7898051666176777,logreg,LUX_A,raw,30,2037,0.95,244
0.4364685442269739,0.7276341948310139,0.7658862876254181,0.7736486486486487,0.7697478991596639,0.8245364930147538,logreg,MKW,raw,30,503,0.95,243
0.38828573157257085,0.7272727272727273,0.8622754491017964,0.7461139896373057,0.8,0.7719477486681748,logreg,MOR,raw,30,264,0.95,244
0.5464876968070008,0.7759562841530054,0.6921529175050302,0.7871853546910755,0.7366167023554604,0.8603738181868537,logreg,OST,raw,30,1098,0.95,243
0.4605431819753202,0.7363636363636363,0.6464088397790055,0.723338485316847,0.6827133479212254,0.8060193453642164,logreg,OTW,raw,30,1650,0.95,244
-0.004625004723377943,0.4228571428571429,0.9448818897637795,0.4141501294219154,0.5758848230353929,0.47369728344706774,logreg,PIO,raw,30,1225,0.95,242
0.43036265040434524,0.7077020202020202,0.6475225225225225,0.7931034482758621,0.712957222566646,0.8107968367387901,logreg,PRZ,raw,30,1584,0.95,241
0.4330394140378732,0.7348066298342542,0.7850877192982456,0.7920353982300885,0.788546255506608,0.7940200416449765,logreg,PUS,raw,30,362,0.95,244
0.4832895571691945,0.7428571428571429,0.7972972972972973,0.7375,0.7662337662337663,0.7945833333333333,logreg,SL2,raw,30,140,0.95,244
0.29104551166417497,0.7892841062584421,0.843501326259947,0.9018718094157686,0.8717105263157895,0.7660646922301457,logreg,SLU,raw,30,2221,0.95,240
0.4563427281552285,0.7443298969072165,0.6470588235294118,0.6759776536312849,0.6612021857923497,0.7991930477963998,logreg,SRK,raw,30,485,0.95,244
0.32988337780775023,0.5977187979820135,0.9425574425574426,0.5232945091514143,0.6729671897289586,0.7776388774916936,logreg,STG1,raw,30,4559,0.95,244
0.39065520127151365,0.686280137772675,0.5887140531741726,0.7640845070422535,0.6650321789764021,0.7816628452887869,logreg,SZC,raw,30,10452,0.95,219
0.24537951437240568,0.6353535353535353,0.4791666666666667,0.6034985422740525,0.5341935483870968,0.662596149080078,logreg,TER_L,raw,30,990,0.95,246
0.3203950974375471,0.513978494623656,0.3117283950617284,0.9711538461538461,0.4719626168224299,0.8977133496697208,logreg,TOR,raw,30,930,0.95,244
0.2932450609501758,0.6036505867014341,0.8922198429693077,0.5399568034557235,0.6727664155005382,0.7242804161324465,logreg,WLU,raw,30,3068,0.95,239
0.34882736540791914,0.6673114119922631,0.7768871075484302,0.6249328318108544,0.6926742108397855,0.7240222021986569,logreg,Z04O,raw,30,3102,0.95,238
0.5775465833021025,0.8036490008688097,0.806615776081425,0.8954802259887006,0.8487282463186078,0.8870184030301871,logreg,ZOZLO,raw,30,1151,0.95,243
0.34321157778157046,0.7851500789889415,0.9107883817427386,0.825187969924812,0.8658777120315582,0.8161756495198392,logreg,AKS,raw,30,1266,0.9,131
0.3752712413813386,0.7453476983349657,0.5129310344827587,0.5920398009950248,0.5496535796766744,0.7635373376587623,logreg,ARCHDAM,raw,30,3063,0.9,159
0.2830949581634404,0.5979153506001263,0.3479020979020979,0.7949400798934754,0.4839886501824078,0.758359454474779,logreg,B2K,raw,30,3166,0.9,131
0.1776627532269374,0.45933734939759036,0.9770114942528736,0.4194078947368421,0.5868814729574223,0.7243303571428572,logreg,CHE,raw,30,664,0.9,131
0.40833311375098785,0.755868544600939,0.7466666666666667,0.3971631205673759,0.5185185185185185,0.8416822197337315,logreg,CMD,raw,30,426,0.9,132
0.19055585706815753,0.5,0.9649272882805817,0.4602203182374541,0.6232044198895028,0.7206238667780189,logreg,GAK,raw,30,2728,0.9,131
0.32491342048339783,0.5986038394415357,0.4501347708894879,0.8652849740932642,0.5921985815602837,0.7737114807744752,logreg,KAL,raw,30,573,0.9,132
0.35799649410408096,0.6801437556154537,0.4155495978552279,0.7598039215686274,0.537261698440208,0.7856664762615312,logreg,KATMOJPRZ,raw,30,3339,0.9,135
0.44023520009684114,0.7317073170731707,0.7868852459016393,0.768,0.7773279352226721,0.8058000000000002,logreg,KIEG,raw,30,205,0.9,132
0.3827978759642087,0.6764705882352942,0.7909090909090909,0.5865168539325842,0.6735483870967742,0.7429016770579802,logreg,KLU,raw,30,1564,0.9,133
0.3745320551884752,0.687797147385103,0.6655737704918033,0.6812080536912751,0.6733001658374793,0.7782514057681843,logreg,KUD,raw,30,631,0.9,132
0.3162375420684718,0.558891454965358,0.4267515923566879,0.9241379310344827,0.5838779956427015,0.8228448275862068,logreg,LUMICE,raw,30,433,0.9,133
0.4415727668362755,0.7250859106529209,0.7275031685678074,0.6245919477693145,0.6721311475409836,0.781988667000181,logreg,LUX_A,raw,30,2037,0.9,132
0.39667636806502354,0.709741550695825,0.7450980392156863,0.7702702702702703,0.7574750830564784,0.8100763807285547,logreg,MKW,raw,30,503,0.9,132
0.38749086828214113,0.7310606060606061,0.8588235294117647,0.7564766839378239,0.8044077134986226,0.7610012406042472,logreg,MOR,raw,30,264,0.9,132
0.5161848260642777,0.7550091074681239,0.6567164179104478,0.8054919908466819,0.723535457348407,0.854855516743579,logreg,OST,raw,30,1098,0.9,132
0.4745494487710216,0.7503030303030302,0.6850393700787402,0.6723338485316847,0.6786271450858035,0.8096498757205971,logreg,OTW,raw,30,1650,0.9,132
-0.05112142400769958,0.40816326530612246,0.9322709163346613,0.40379637618636754,0.563515954244431,0.4505582137161085,logreg,PIO,raw,30,1225,0.9,131
0.44792908746673143,0.7203282828282829,0.6682577565632458,0.7724137931034483,0.7165706973768394,0.8174091766689413,logreg,PRZ,raw,30,1584,0.9,130
0.3853688320840346,0.7182320441988951,0.7540983606557377,0.8141592920353983,0.7829787234042553,0.7881962519521083,logreg,PUS,raw,30,362,0.9,132
0.4351941398892446,0.7214285714285714,0.7662337662337663,0.7375,0.7515923566878981,0.809375,logreg,SL2,raw,30,140,0.9,132
0.32176531343672027,0.7924358397118415,0.8522727272727273,0.8933635847986386,0.8723345333702576,0.7699299278968215,logreg,SLU,raw,30,2221,0.9,130
0.44391661702321095,0.7443298969072165,0.6646706586826348,0.6201117318435754,0.6416184971098265,0.8006353379340563,logreg,SRK,raw,30,485,0.9,132
0.32697368344244504,0.6339109453827594,0.9234805421950153,0.5856905158069884,0.7167826234515526,0.7690345285547754,logreg,STG1,raw,30,4559,0.9,132
0.381408182575607,0.6747990815154994,0.5734516294147757,0.7889671361502347,0.6641636201956328,0.7817082241511081,logreg,SZC,raw,30,10452,0.9,117
0.1999531118116831,0.6060606060606061,0.44880174291938996,0.6005830903790087,0.513715710723192,0.6628800338859324,logreg,TER_L,raw,30,990,0.9,134
0.3232520670594803,0.521505376344086,0.3145539906103286,0.9663461538461539,0.47461629279811096,0.8888237800980183,logreg,TOR,raw,30,930,0.9,132
0.2901886075717924,0.5948500651890483,0.894698085419735,0.5248380129589633,0.6615845358017969,0.7254701854927303,logreg,WLU,raw,30,3068,0.9,130
0.3043285684526007,0.6247582205029013,0.7844897959183673,0.5163890381515315,0.6228127025275437,0.7088098251527061,logreg,Z04O,raw,30,3102,0.9,129
0.5723735040255267,0.8010425716768028,0.8106355382619974,0.882768361581921,0.8451656524678837,0.8899134050069506,logreg,ZOZLO,raw,30,1151,0.9,132
0.37316833958303847,0.7804107424960506,0.9225806451612903,0.806390977443609,0.8605817452357071,0.8226941115164148,logreg,AKS,raw,30,1266,0.8,54
0.36974987271371296,0.7371857655892915,0.49949031600407745,0.6094527363184079,0.5490196078431373,0.7544707846337149,logreg,ARCHDAM,raw,30,3063,0.8,73
0.32954644742032957,0.6699305116866708,0.3948497854077253,0.7350199733688415,0.5137273150302466,0.7738761017056623,logreg,B2K,raw,30,3166,0.8,54
0.10492306708553906,0.3795180722891566,0.9579439252336449,0.3371710526315789,0.49878345498783455,0.7117598684210527,logreg,CHE,raw,30,664,0.8,54
0.3950016862631145,0.7511737089201878,0.7397260273972602,0.3829787234042553,0.5046728971962616,0.8188378748289162,logreg,CMD,raw,30,426,0.8,54
