mcc_overall,mcc_H1,mcc_H10,mcc_H11,mcc_H12,mcc_H13,mcc_H14,mcc_H15,mcc_H16,mcc_H17,mcc_H18,mcc_H19,mcc_H2,mcc_H20,mcc_H21,mcc_H22,mcc_H23,mcc_H24,mcc_H25,mcc_H26,mcc_H27,mcc_H28,mcc_H29,mcc_H3,mcc_H30,mcc_H4,mcc_H5,mcc_H6,mcc_H7,mcc_H8,mcc_H9,model,method,fold,tag
0.2437721863608729,0.075537590270589,0.3101911313713115,-0.0015338569230049,-0.0022208974699142,0.0,0.3493892440799094,0.4156101382786017,0.397934834889166,0.017767303050952,0.2434967478258219,-0.0011926389645011,-0.0063402120037125,-0.0032391949399245,-0.0013855900021265,0.1020664288305838,0.0,0.0089555392851949,0.1595006330114212,-0.0050481173855381,0.0823349405581574,0.0262382816635413,0.085243695621898,-0.0058582297032404,-0.0014608159631689,-0.0031759776524676,-0.0039780820989738,0.0027522984316097,0.2215311748828017,0.0497356319087507,-0.0037991989570037,logreg,raw,1,dann_final
0.2378794603155014,0.1352364914460863,0.2846936652193595,-0.0015338569230049,-0.0018131844979539,-0.0008845685913894,0.337991581208688,0.4279605151019965,0.390822495372311,0.0252777264021841,0.1976169178034613,-0.0020664894738625,0.0297427766566438,-0.0048610815937169,-0.0007998201779814,0.1020664288305838,-0.0007998201779814,0.034393567846874,0.1479488626081229,-0.0055507093258843,0.1859395837503088,0.1006218897436813,0.1154085530363459,0.0377527113024602,-0.0011623308985079,0.0823688707883921,0.0480886721054616,-0.0113164397840015,0.1554374451119068,0.0426568137090678,-0.0021926425308837,logreg,raw,2,dann_final
0.2275192197269512,0.0257138302931432,0.2902971879390387,0.0,-0.0025647129684867,-0.0008845685913894,0.3192433571348416,0.3534782236204137,0.4042487782625517,-0.0084787732826434,0.2010652485701239,0.0871963469522245,0.0386612113876242,-0.004582639781738,-0.0011312230061988,0.0844873155903176,0.0,0.0470600492527512,0.1132064216449702,-0.0032034967060808,0.0443698596252121,0.0436572836539541,0.041331863598298,-0.0032065693043622,0.0,0.0699038783931862,-0.0033614596701657,0.015593173416571,0.1898721515692652,0.0547209305379062,-0.0026856805001151,logreg,raw,3,dann_final
0.2457466794474841,0.0569060512237999,0.3172696559556751,-0.0015573652311005,-0.0028995329384075,0.0,0.3429620483053862,0.3858613132173301,0.4044996480060155,0.0312365431134091,0.2501080507652254,0.1103693364588549,0.0384925055237652,-0.0050897723113491,-0.0011314363242415,0.0839239838125038,0.0,0.0199471931564222,0.1333162374702575,-0.0050675710132618,0.2103731138745092,0.0980882001140074,0.1470396026457442,-0.0041189813299848,-0.0018386724849524,-0.0026208674910384,-0.0030068672578528,0.0252477345564033,0.1773803611626772,0.0889561943866345,-0.0031020364114213,logreg,raw,4,dann_final
0.2488693883692668,0.0616344591428414,0.2998880523818962,-0.0010847033351572,-0.002593176842201,-0.0008847354445557,0.3544930675980309,0.4383327802438886,0.4058046573997936,0.0088564917150039,0.2534874110609415,-0.0023870765709112,-0.0044823730585849,-0.0064417545549913,0.0,0.0772628838593651,-0.0010994546479434,0.0127113241236177,0.182769711883785,-0.0039245843260749,0.1607527779766159,0.0920357707268798,0.1189058385344518,0.0424430352789714,-0.0018386724849524,-0.0018333076417437,0.0439566625064,-0.0092162480849677,0.1971088879183959,0.0918189080690232,0.0841100350246955,logreg,raw,5,dann_final
0.2525551608786296,-0.0026241146868144,0.2822954673942547,-0.0010844985563705,-0.0018131844979539,0.0,0.3255292173351596,0.3980678154854452,0.5262374349457709,0.0431487774395914,0.202149002347363,-0.0011926389645011,-0.0054897501274411,0.0441727161701105,0.0,0.1514701100718443,-0.0010992473792383,0.0326115952182764,0.214060910772046,0.032294753580934,0.1940510400991054,0.0209855483683762,0.1237095805342233,-0.0037029759323229,-0.0011926389645011,-0.0012959772021866,-0.0030062978115667,0.0220687204057467,0.2331251609038585,0.0311730823659623,-0.0031014487166413,logreg,raw,1,dann_best
0.2403129978777391,-0.0036826414213663,0.2850295659478113,-0.0015338569230049,-0.0012819943900714,0.0,0.2845405758555955,0.4192549392900208,0.4751504615288643,0.0500585625196827,0.172695973915602,-0.000843243731455,0.0593139425637212,-0.0076094938935633,0.0,0.1387024599862277,0.0,0.0294761437366225,0.2041943607201075,0.0075907216970453,0.244544696851628,0.0870366584158448,0.0528213917480957,-0.0032065693043622,-0.0008218147094106,0.0519829606377721,0.0377714797292518,0.017131665589855,0.223359917230173,0.0246918195346484,-0.0031014487166413,logreg,raw,2,dann_best
0.239029610905909,0.0405905724459301,0.27326074024121,-0.0024259258692811,-0.0025647129684867,0.0,0.280693762859287,0.3706345361361911,0.5554133676223066,0.0368618758978239,0.131780388399551,-0.0021177216106361,-0.0031683151500034,0.050573016765026,-0.0007998201779814,0.1096801487840063,0.0,-0.0092527387491572,0.2102114385467418,-0.0064106148877663,0.099616599350059,0.0209855483683762,0.1122221146903825,-0.0041404428424246,-0.0011623308985079,-0.0029299407012213,0.0480886721054616,-0.0124000492878378,0.2342917764767605,0.0123150057715917,-0.0026856805001151,logreg,raw,3,dann_best
0.2496024839408517,0.0708850655079691,0.2944420099297652,0.0,-0.002245545547015,-0.0008847354445557,0.3085396913479843,0.3703487255308193,0.4894879074365749,0.025805653736314,0.2162913346355356,-0.0011928639064854,-0.0063649718507288,0.030475088443961,-0.0013858513114662,0.2140100238166788,-0.0013466782293483,0.0438928758138407,0.2307743445133517,0.0468643759272644,0.2441613354180991,0.0297903989188952,0.0956383194609376,0.0483692322096205,0.1313042246991726,-0.0026208674910384,-0.0033620964500684,0.0172219246954159,0.2459259825636895,0.0404912275281145,-0.0026861893631725,logreg,raw,4,dann_best
0.2496396616507357,0.0598726281092311,0.2760394386407927,-0.0010847033351572,-0.0018333076417437,-0.0008847354445557,0.3172979135509337,0.3997193322109417,0.5198508514807207,0.0295197681930214,0.2100772057731192,-0.0011928639064854,-0.0063414221540278,-0.0058048755009189,-0.0007999709882448,0.1448021650977473,-0.001555156519931,0.0106937949030225,0.2058651442843317,0.0336675617831676,0.130613853459316,0.0615145719101505,0.1938421168399302,0.0569100351959814,-0.0014239613409156,-0.0018333076417437,-0.0026037782196164,-0.0123742316115983,0.2996051680629941,0.0009418920098269,-0.0031253980948381,logreg,raw,5,dann_best
