TER_L,MKW,ARCHDAM,SZC,KUD,TOR,KATMOJPRZ,LUMICE,KAL,KLU,LUX_A,AKS,ZOZLO,STG1,GAK,OST,OTW,PRZ,CHE,CMD,MOR,PUS,SL2,SRK,B2K,KIEG,PIO,SLU,WLU,Z04O
0.06879257891535466,0.06857755477200257,0.03217898963974665,0.01842334734696521,0.013899334133254747,0.03153576313875752,0.020556205846708753,0.02779672617235468,0.025704451348108052,0.01542863773385813,0.014807393306178536,0.056592526696468734,0.029143039650791517,0.021959171135119592,0.0,0.03198144526323599,0.013670299450218765,0.021061374316520023,0.029770004463620815,0.021206855189090695,0.037343241325605264,0.02438800194110803,0.0655341647597228,0.036352679316419584,0.01057599719217604,0.0280011595611865,0.10230148523645882,0.012219541267313207,0.010778351139667876,0.02479296694274026
0.09821654353040747,0.09738190265837322,0.06068220801380987,0.04611865656870944,0.02068971492345534,0.011104719582777355,0.01227875897319089,0.016596694853607503,0.012383825912427166,0.03352485318617252,0.04131717044659804,0.08529347524689423,0.018317141302210866,0.04522478989597794,0.03198144526323599,0.0,0.020908856470228183,0.02212583028498371,0.031460473003852546,0.048654229941840925,0.010929066546625643,0.015252682387857649,0.0932180435422245,0.06371013256261579,0.031296030073501666,0.03082060414244552,0.13075389540969876,0.02530738059747676,0.027480949028680663,0.017634148658921277
0.07803417524067605,0.07669251226179802,0.04088444002330663,0.025816386250435093,0.005404784394792871,0.02030878182176783,0.009030779565588593,0.017646105332557813,0.014526850357832565,0.014878045699680901,0.02185740476689647,0.06488657118571241,0.019004450429421713,0.025817682024685304,0.013670299450218765,0.020908856470228183,0.0,0.013018604909815075,0.026243397301886854,0.02837786729301454,0.027064453072058473,0.013703921293588108,0.0734588252258036,0.0446444874615284,0.012789758082269072,0.022431028474453468,0.11008310546615155,0.008488282808618321,0.008019272141528741,0.014536822870985549
0.08469711583409602,0.08126271391884551,0.04882416212309677,0.032346319061105175,0.016374385854031073,0.015003812098923727,0.015055329917479711,0.009855970237538562,0.011007463308548114,0.015099322038048039,0.030967110043275632,0.07065058304605928,0.01064501794750242,0.02673995196131566,0.021061374316520023,0.02212583028498371,0.013018604909815075,0.0,0.023418609772636677,0.03544439142118717,0.024328522641399432,0.012651788842027376,0.0808799339398252,0.05369432985512094,0.024005750962333934,0.022348858691503118,0.11556881486820526,0.02070148926644977,0.013745029614840514,0.006035534941285159
0.0900123494813073,0.0895422909813203,0.056481066407339735,0.04264255661096442,0.02725951530701268,0.026933788753628198,0.026550382716327887,0.026424873867767082,0.02524693582649544,0.030943888956709117,0.04047423499212733,0.07574337757940676,0.026382221993559798,0.03982167596081524,0.029770004463620815,0.031460473003852546,0.026243397301886854,0.023418609772636677,0.0,0.04456694022834176,0.03139125753483912,0.02759985944726448,0.08399737042426784,0.060058426059523724,0.033458706162643244,0.03791279414296238,0.12230617070382642,0.030660913665382893,0.027764397270930486,0.024357538513451807
0.050220728756795056,0.050514034302378136,0.013990416125955987,0.004475436288715305,0.029308094695908338,0.04779815721743377,0.036554685268267696,0.04331360308043384,0.04163441988748362,0.021508977530882965,0.010249977167413254,0.03807520701987305,0.04396083305794429,0.01634753039957189,0.021206855189090695,0.048654229941840925,0.02837786729301454,0.03544439142118717,0.04456694022834176,0.0,0.054563494379014775,0.04023696268866458,0.04766864662090003,0.019536666814536384,0.019529269418100466,0.03862238174602808,0.08420285484683138,0.0249494784055122,0.02285102248246199,0.03983744049145476
0.10351166771724009,0.1028362535415996,0.06685763685150788,0.05150583848753957,0.02667192760977404,0.012426936005939374,0.019549689344088583,0.017456831156135083,0.01539990141230588,0.0376038658228666,0.047807452819719126,0.0904514474077173,0.019750847341285786,0.04895309755771851,0.037343241325605264,0.010929066546625643,0.027064453072058473,0.024328522641399432,0.03139125753483912,0.054563494379014775,0.0,0.019301337832202378,0.10007927929872115,0.07061941201538952,0.03822307821603712,0.036886239030446896,0.13916167578119198,0.03223626908459376,0.03231265373152407,0.02001032635777427
0.08927851461262971,0.08811877876621993,0.052590104006930136,0.03705379635821789,0.015484202133045818,0.012937471547377646,0.010528679147804972,0.0113239685322841,0.00840251950248663,0.023203206192246615,0.03393616518430461,0.07656827097581545,0.012437555055420506,0.03472032744523075,0.02438800194110803,0.015252682387857649,0.013703921293588108,0.012651788842027376,0.02759985944726448,0.04023696268866458,0.019301337832202378,0.0,0.08629569209851941,0.05678596184078138,0.025140575890817526,0.024428819635996968,0.12353983906311765,0.020000631697772504,0.01838521426388824,0.009657311805106913
0.020778697421763456,0.03315821242801449,0.03655898463738394,0.050123179019995606,0.07360116912879476,0.0928607901087976,0.08100752601111266,0.0895859660267827,0.08699125884971771,0.06726106520940542,0.053969035552272074,0.019898594814603248,0.08941154395422787,0.0586951737499895,0.0655341647597228,0.0932180435422245,0.0734588252258036,0.0808799339398252,0.08399737042426784,0.04766864662090003,0.10007927929872115,0.08629569209851941,0.0,0.034396822029634976,0.06336468743275259,0.08172345168936519,0.04868052917008411,0.06872321228994802,0.06855418357896874,0.08528921387178877
0.03754449973872638,0.044249098497283874,0.008194667954708603,0.022328654122148944,0.04440918865072945,0.06485419113916721,0.05187150025315087,0.0612284159375073,0.05869818627807224,0.04052729797380434,0.02332931559857667,0.03055838125191395,0.06193350486423368,0.03458360405682012,0.036352679316419584,0.06371013256261579,0.0446444874615284,0.05369432985512094,0.060058426059523724,0.019536666814536384,0.07061941201538952,0.05678596184078138,0.034396822029634976,0.0,0.032806200064439725,0.0540378213959125,0.07374762738706075,0.03855468760901979,0.04034454366244032,0.057716766442359506
