accuracy,precision,recall,f1-score,auc,mcc,hospital,model,method,n_calib,n_test,tag
0.7071428571428572,0.7349397590361446,0.7625,0.7484662576687117,0.8016666666666666,0.39870943075632087,H21,catboost,sitewise,30,140,catboost_no_scaler
0.6695680206318504,0.8415032679738562,0.553465878559914,0.6677471636952999,0.7679576670458251,0.39807469577263443,H22,catboost,sitewise,30,3102,catboost_no_scaler
0.5557228915662651,0.9671641791044776,0.5328947368421053,0.6871686108165429,0.7417763157894737,0.1870108694444357,H23,catboost,sitewise,30,664,catboost_no_scaler
0.6590612777053455,0.8797127468581688,0.6349892008639308,0.7375815353738083,0.7425049980065339,0.31805450910875943,H24,catboost,sitewise,30,3068,catboost_no_scaler
0.7343715727133143,0.8914677999346191,0.7562396006655574,0.818304576144036,0.7844489684034828,0.35297300600637965,H25,catboost,sitewise,30,4559,catboost_no_scaler
0.7014066496163683,0.7729032258064517,0.6730337078651686,0.7195195195195195,0.7752358883739539,0.4079752660789772,H26,catboost,sitewise,30,1564,catboost_no_scaler
0.6836510263929618,0.9531963470319634,0.6813545491636067,0.79467047347133,0.7620230157292316,0.24279935054041724,H27,catboost,sitewise,30,2728,catboost_no_scaler
0.6212914485165794,0.46511627906976744,0.8290155440414507,0.595903165735568,0.7762748841014454,0.3326956079154531,H28,catboost,sitewise,30,573,catboost_no_scaler
0.6414141414141414,0.4868995633187773,0.6501457725947521,0.5568039950062422,0.6877762807485546,0.27383440870266307,H29,catboost,sitewise,30,990,catboost_no_scaler
0.8279756733275413,0.8674351585014409,0.8502824858757062,0.8587731811697575,0.9024180280827945,0.6390376928972661,H3,catboost,sitewise,30,1151,catboost_no_scaler
0.356734693877551,0.9672544080604534,0.33132010353753233,0.493573264781491,0.5680576254346746,0.06481003395709639,H30,catboost,sitewise,30,1225,catboost_no_scaler
0.7435387673956262,0.8300395256916996,0.7094594594594594,0.7650273224043715,0.8225290507899204,0.4938224445922867,H4,catboost,sitewise,30,503,catboost_no_scaler
0.7582159624413145,0.6067415730337079,0.7659574468085106,0.677115987460815,0.8371033967898469,0.49646221995600265,H5,catboost,sitewise,30,426,catboost_no_scaler
