MCC_Overall,Accuracy,Precision (Macro),Precision (Weighted),Recall (Macro),Recall (Weighted),F1-Score (Macro),F1-Score (Weighted),AUC (OvR),AUC (OvO),MCC_AKS,MCC_ARCHDAM,MCC_B2K,MCC_CHE,MCC_CMD,MCC_GAK,MCC_KAL,MCC_KATMOJPRZ,MCC_KIEG,MCC_KLU,MCC_KUD,MCC_LUMICE,MCC_LUX_A,MCC_MKW,MCC_MOR,MCC_OST,MCC_OTW,MCC_PIO,MCC_PRZ,MCC_PUS,MCC_SL2,MCC_SLU,MCC_SRK,MCC_STG1,MCC_SZC,MCC_TER_L,MCC_TOR,MCC_WLU,MCC_Z04O,MCC_ZOZLO,fold
0.6028126440114204,0.6450884456153556,0.5555850302707724,0.6243816501684637,0.40289213724808365,0.6450884456153556,0.4409809249185742,0.6203291561843126,0.9439860625259235,0.9282950554704353,0.08968751289629942,0.6853456492755703,0.8460405677753069,0.0,0.05334583140050382,0.3517028283778121,0.7139816405966171,0.6435077609490999,0.0,0.40510667495833347,0.37372557942790635,0.5376757301303664,0.5592310883487988,0.4537218779568902,0.5061521900701601,0.3589507873503547,0.5347909351975982,0.2572983849794953,0.49689868768546114,0.5234467289147331,0.2873686035444032,0.6527050324131928,0.5137976099223057,0.6995205590204444,0.6863923986862801,0.29086467226437074,0.5378634975149715,0.35106781160778006,0.659140578694621,0.31272317701389984,1
0.5996816390719751,0.6422657132103876,0.5542133351432913,0.6220190016434941,0.3909497125358108,0.6422657132103876,0.42672688809961934,0.6181402044745851,0.9445978694642031,0.9273387065633,0.21045223895136903,0.6731027302326615,0.8427657964035348,0.0,0.04059057244593018,0.3665669820763392,0.6069307311663205,0.6613863241760952,0.0,0.3327822707768728,0.29936536173434247,0.5792558245299304,0.553583527450904,0.41051028426434233,0.38667798545082743,0.33211019734985775,0.594956525570864,0.32392326882103306,0.5024801457186616,0.4707420295674247,0.13496672983676733,0.5458795343179647,0.4841297185116198,0.6255149978725469,0.6786010544443325,0.3077563872203831,0.5809049353417275,0.43448271439172603,0.7075404628386123,0.32946713334706024,2
0.5926717127314074,0.6364320662401204,0.5882019486794768,0.6201591379160101,0.4064616981899399,0.6364320662401204,0.4500818705963164,0.6134727036635219,0.9415803967666876,0.9250964245001164,0.3240499457891668,0.6961385856858674,0.8112999822532888,0.0,-0.0036826414213663866,0.42779803817674383,0.641675862853051,0.6291152371191836,-0.0008845685913894489,0.4098243364046942,0.38785226822697466,0.6539689654162409,0.5168679199224541,0.46072187089637556,0.5765882339967087,0.31180339041279015,0.5278490483218506,0.34322618336684724,0.5022328062188446,0.4504302884470118,0.407671369514555,0.5957146964423976,0.5046906446662404,0.6220367324668976,0.6664050122269547,0.34027942216916635,0.5985416056975282,0.3596304472969298,0.6525350276033287,0.34768198501130815,3
0.602259574820662,0.6448334274421231,0.5703433646846102,0.6290146780352751,0.39846501272433077,0.6448334274421231,0.43694698234738744,0.6198598353926419,0.9388395312167458,0.9225962030879507,0.26960938324229966,0.6926623404341541,0.8490732939214409,-0.0007773586567811039,0.1100526237989075,0.41938477008495556,0.606929730666521,0.6567378973334725,0.0,0.4220733314165406,0.4193104047727663,0.6525417866679828,0.5358154101660445,0.30198960085486803,0.5061520126981772,0.26364350801141256,0.5426033808160374,0.16138031040474363,0.519553236654494,0.5740471674469925,0.16584970786174072,0.5774937214516569,0.4785687589378306,0.6309874862579029,0.6776147129960834,0.31928326762087356,0.6071973472937494,0.37994887084945717,0.6736102863781449,0.3418074635386434,4
0.6049561195893498,0.6470920383963862,0.6266468890492297,0.6366943857463826,0.40536958892042446,0.6470920383963862,0.4494134834493312,0.6233231105754169,0.9468752449542007,0.9313345825585115,0.2610263447547157,0.6742653543673741,0.8526548381929429,0.24217008507721918,0.1100526237989075,0.3798368609306394,0.579060002014087,0.6629945167477045,0.24523124846379382,0.40837554296491624,0.45368529269060126,0.4410620295671698,0.5142479136238408,0.504865396134699,0.546999627445119,0.39535017190391064,0.5777480407060674,0.16138031040474363,0.4906011709115168,0.5779701009487526,0.20948651306174107,0.5863082569025102,0.4396410729215289,0.6718512476255534,0.6796923021631063,0.3035222185798512,0.5839628481002251,0.39822470552769534,0.7016345960686804,0.2796420355620862,5
